task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud
Steps #14-14,2026-04-06T18:27:27,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6412397604435682,4.3309167775989223e-07,6.758921394300904e-07,360.0,248.26420198642217,10.0,6.404719166457648e-05,4.416947977858854e-05,1.7789156538330857e-06,0.00010999558709699829,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #15-15,2026-04-06T18:27:28,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6493642721325159,4.0842905105960635e-07,6.29390035269406e-07,360.0,206.45717200839303,10.0,6.478056255728002e-05,3.715197416909177e-05,1.7992955063366222e-06,0.00010373183223270845,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #16-16,2026-04-06T18:27:28,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6407036799937487,4.348575867700503e-07,6.795185910636653e-07,360.0,251.32018688246444,10.0,6.399203371256585e-05,4.4674757958773625e-05,1.777296766845717e-06,0.00011044408843818528,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #17-17,2026-04-06T18:27:29,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.644868042320013,4.072573472449779e-07,6.321149125053591e-07,360.0,208.19319419318873,10.0,6.44007587805391e-05,3.724475201494215e-05,1.7887349085261416e-06,0.00010343424570400739,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #18-18,2026-04-06T18:27:30,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6484110932797194,4.3545809642362144e-07,6.720894978946909e-07,360.0,245.24113033860522,10.0,6.471359021961698e-05,4.4085590829467947e-05,1.7974233927412191e-06,0.00011059660444182615,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #19-19,2026-04-06T18:27:30,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6481173895299435,4.092857376194359e-07,6.319938637700477e-07,360.0,207.41611786691126,10.0,6.480836793780324e-05,3.734114097397878e-05,1.7999025216947022e-06,0.00010394941143347701,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #20-20,2026-04-06T18:27:31,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6489337366074324,4.343993203613922e-07,6.699741955780949e-07,360.0,243.3878375923518,10.0,6.47511797025799e-05,4.377809058553339e-05,1.7984287451124843e-06,0.00011032769903322618,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #21-21,2026-04-06T18:27:32,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6543955784291029,4.0891351122573174e-07,6.252315519969716e-07,360.0,205.98012446376381,10.0,6.491108294576415e-05,3.71408630499559e-05,1.8029282697372957e-06,0.00010385487426545692,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #22-22,2026-04-06T18:27:32,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6477333530783653,4.343248323849414e-07,6.710099149913504e-07,360.0,243.1077609127888,10.0,6.476975120604041e-05,4.374003498952561e-05,1.7989945597946672e-06,0.00011030878075536047,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #23-23,2026-04-06T18:27:33,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6575390640646219,4.098562584301729e-07,6.237418700915268e-07,360.0,200.54966874681648,10.0,6.568000316619868e-05,3.6590029267813406e-05,1.8242785086234391e-06,0.00010409431094263568,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #24-24,2026-04-06T18:27:33,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.651416776701808,4.3410374542328283e-07,6.672171202007094e-07,360.0,240.89378804286355,10.0,6.49714248254895e-05,4.347670144966287e-05,1.8045033431715439e-06,0.00011025262961832398,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #25-25,2026-04-06T18:27:34,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6547573879361153,4.1135441821816734e-07,6.287535119450674e-07,360.0,206.47785236564752,10.0,6.5242126584053e-05,3.742058549249805e-05,1.8120979010644887e-06,0.0001044748099776156,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #26-26,2026-04-06T18:27:35,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6485833879560232,4.3592079218794345e-07,6.727378817881735e-07,360.0,244.8291320101147,10.0,6.48257602006196e-05,4.408781304476861e-05,1.8005455585403565e-06,0.00011071411880392854,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #27-27,2026-04-06T18:27:35,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6501601357012987,4.1276808435195187e-07,6.352667999035353e-07,360.0,211.08203357719074,10.0,6.494766734540473e-05,3.808225269352761e-05,1.8039294777231102e-06,0.0001048338495166553,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #28-28,2026-04-06T18:27:36,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6549377795308828,4.366330537945107e-07,6.672876293218754e-07,360.0,241.71227033931495,10.0,6.526220589876176e-05,4.382031282545995e-05,1.812498576732148e-06,0.00011089501730095425,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #29-29,2026-04-06T18:27:37,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6465546432882547,4.1224788416663394e-07,6.380213506995018e-07,360.0,212.93877538521338,10.0,6.465911231935033e-05,3.8246697265265084e-05,1.7959207348111603e-06,0.00010470173031942647,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #30-30,2026-04-06T18:27:37,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6517297923564911,4.149933478598002e-07,6.372910659243365e-07,360.0,213.38396775602763,10.0,6.504004821181295e-05,3.8552530845947786e-05,1.8064375552866225e-06,0.00010539901661304769,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #31-31,2026-04-06T18:27:38,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.654333358630538,4.3687269602353995e-07,6.681349761781933e-07,360.0,241.7107714024275,10.0,6.529856063425526e-05,4.38436461891456e-05,1.8136742369582274e-06,0.00011095588106035904,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
