task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud
Steps #14-14,2026-04-06T19:11:26,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6467106882482767,4.12666624312802e-07,6.384599411015621e-07,360.0,209.2733947975203,10.0,6.513447277247905e-05,3.786447472720056e-05,1.8091334392213145e-06,0.00010480808093890084,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #15-15,2026-04-06T19:11:27,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6526258438825607,4.360826185459485e-07,6.687178151834757e-07,360.0,242.15295493311027,10.0,6.513307280838485e-05,4.38130906132983e-05,1.8090556530902795e-06,0.00011075521907477344,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #16-16,2026-04-06T19:11:27,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6468216311186552,4.0974898201149814e-07,6.338758772192165e-07,360.0,209.46130188038225,10.0,6.465293671935801e-05,3.761836342874858e-05,1.7957649866325986e-06,0.00010406706513473919,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #17-17,2026-04-06T19:11:28,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6477815993130207,4.374998508324061e-07,6.758139280894512e-07,360.0,251.68335207504012,10.0,6.43432481214404e-05,4.4984758211796816e-05,1.78715800349083e-06,0.00011111516433672799,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #18-18,2026-04-06T19:11:29,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6566273849457502,4.1110292381022416e-07,6.264739079112881e-07,360.0,205.4631368025072,10.0,6.531726513057945e-05,3.727947426312994e-05,1.8141966364863837e-06,0.00010441093603019572,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #19-19,2026-04-06T19:11:29,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6489423308521509,4.3715954527522633e-07,6.744039232194901e-07,360.0,246.54827366249071,10.0,6.482871994376179e-05,4.439947996814908e-05,1.8005344344096058e-06,0.00011102873434632073,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #20-20,2026-04-06T19:11:30,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6468992754817009,4.097008065173883e-07,6.337486809463875e-07,360.0,210.1037925122403,10.0,6.457374021410947e-05,3.7687530145547044e-05,1.7935592784649787e-06,0.00010405482963812135,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #21-21,2026-04-06T19:11:31,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6569181475788355,4.374934147453556e-07,6.666144484542808e-07,360.0,242.31946544582016,10.0,6.53262684121728e-05,4.397281296064648e-05,1.8144483419342162e-06,0.00011111352971475332,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #22-22,2026-04-06T19:11:31,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6491536945104599,4.105612449249544e-07,6.329852529260085e-07,360.0,208.61221590894726,10.0,6.487598158419136e-05,3.759558563132259e-05,1.801794508679047e-06,0.00010427336172419291,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #23-23,2026-04-06T19:11:32,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6487446762621403,4.3450911997240523e-07,6.701404670076792e-07,360.0,243.7046498960203,10.0,6.473419908434156e-05,4.382336839370282e-05,1.7980181974255394e-06,0.00011035558567546984,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #24-24,2026-04-06T19:11:33,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6551024653017521,4.1227447785226836e-07,6.298656732473852e-07,360.0,207.9118054104151,10.0,6.522570662200453e-05,3.767114124997306e-05,1.811636648037369e-06,0.00010470848452001462,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #25-25,2026-04-06T19:11:33,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6497863121330738,4.361114885236257e-07,6.717399009764148e-07,360.0,244.09256000931242,10.0,6.493183150887484e-05,4.4027257438017386e-05,1.8034624556700408e-06,0.00011076255140256243,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #26-26,2026-04-06T19:11:34,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6495814472436905,4.1267739071161336e-07,6.357064666408337e-07,360.0,207.15501398170758,10.0,6.537523828446866e-05,3.761975231952874e-05,1.8158247590892868e-06,0.0001048108153630864,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #27-27,2026-04-06T19:11:35,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6613660342991352,4.4014290274701976e-07,6.662153531443398e-07,360.0,239.41522042736983,10.0,6.603513807058327e-05,4.3917257350756245e-05,1.8340449107603893e-06,0.00011178644033210021,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #28-28,2026-04-06T19:11:35,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6482508983463049,4.358239771586613e-07,6.726901826140163e-07,360.0,241.24875828923587,10.0,6.519101206213236e-05,4.3687812727455366e-05,1.8107051650683101e-06,0.00011068952995465587,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #29-29,2026-04-06T19:11:36,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.652943467721343,4.096562996916088e-07,6.279977097722858e-07,360.0,204.98619663295096,10.0,6.514139622449864e-05,3.709280745312071e-05,1.8093222234812033e-06,0.00010404352590110072,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #30-30,2026-04-06T19:11:37,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6436215043067932,4.3800345396412976e-07,6.809515727984315e-07,360.0,252.8009266042291,10.0,6.430174764245761e-05,4.515531389870375e-05,1.7860067128721197e-06,0.00011124306825403352,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #31-31,2026-04-06T19:11:37,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6530752498656511,4.099264749865632e-07,6.282242978934779e-07,360.0,204.72309166013213,10.0,6.521397028118369e-05,3.708697411752837e-05,1.8111999767521988e-06,0.00010411214437546423,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #32-32,2026-04-06T19:11:38,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6544992160052061,4.3770006467884553e-07,6.692197820038e-07,360.0,243.8843763687162,10.0,6.519055925309665e-05,4.416475755419924e-05,1.810697362654742e-06,0.00011116601416995059,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #33-33,2026-04-06T19:11:38,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6492468621581793,4.1163230910431867e-07,6.345662659041158e-07,360.0,209.93765139067227,10.0,6.489652004092921e-05,3.784641916837472e-05,1.8024488300499023e-06,0.00010454538803935385,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #34-34,2026-04-06T19:11:39,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6505055259913206,4.3543743386398445e-07,6.698095700110154e-07,360.0,242.6661544972791,10.0,6.498252041637915e-05,4.3803923936991396e-05,1.8049122610439803e-06,0.00011059135661441438,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #35-35,2026-04-06T19:11:40,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.654611287638545,4.123602569582309e-07,6.303320192595349e-07,360.0,207.15509331148715,10.0,6.532498039305218e-05,3.759086339982787e-05,1.8144266990323833e-06,0.00010473027049191265,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #36-36,2026-04-06T19:11:40,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6497939918190241,4.369770089478373e-07,6.729783014778008e-07,360.0,245.4114566453843,10.0,6.492134723812357e-05,4.4257813186732164e-05,1.8032137821945933e-06,0.00011098237420705025,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #37-37,2026-04-06T19:11:41,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6501385569572449,4.130842174661046e-07,6.357567533187953e-07,360.0,207.78370888943513,10.0,6.536847390234456e-05,3.7730030179261576e-05,1.815636166267921e-06,0.0001049141402478743,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #38-38,2026-04-06T19:11:42,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6534960959106684,4.164356059094714e-07,6.379861299724387e-07,360.0,213.60378513817747,10.0,6.524161808192739e-05,3.8711697641247156e-05,1.812002135233751e-06,0.00010576531785840872,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #39-39,2026-04-06T19:11:42,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6532025523483753,4.3881044827626036e-07,6.722087907986162e-07,360.0,246.39928498685427,10.0,6.508927512913947e-05,4.455086897081628e-05,1.8078826367855098e-06,0.00011144802673674053,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #40-40,2026-04-06T19:11:43,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6511108875274658,4.142200953656793e-07,6.367683603508051e-07,360.0,211.95534439111992,10.0,6.507835797965513e-05,3.83166973207949e-05,1.8075724960201319e-06,0.00010520262779646974,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #41-41,2026-04-06T19:11:44,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6485832128673792,4.379482876407601e-07,6.756602587901307e-07,360.0,245.26805014438287,10.0,6.508082319051046e-05,4.434059102464971e-05,1.8076430281831142e-06,0.0001112290572433429,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #42-42,2026-04-06T19:11:44,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6531547624617815,4.0948743448082503e-07,6.273897103096065e-07,360.0,203.49661152216325,10.0,6.528371348977092e-05,3.690364063402285e-05,1.8132837954908554e-06,0.00010400063791928503,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #43-43,2026-04-06T19:11:45,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6554970927536488,4.376010467220664e-07,6.681045195556182e-07,360.0,241.706525563441,10.0,6.540760081261403e-05,4.3916701798707436e-05,1.816563215106725e-06,0.00011114086582642794,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #44-44,2026-04-06T19:11:46,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6486597340553999,4.143803588390157e-07,6.392168847176591e-07,360.0,215.11694929151056,10.0,6.475173737853761e-05,3.869308651616166e-05,1.798507234909469e-06,0.00010524333112960863,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #45-45,2026-04-06T19:11:46,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6490325182676315,4.411950925720256e-07,6.80402960191619e-07,360.0,226.93584811744594,10.0,6.7576679587364e-05,4.260003407807744e-05,1.8769593185020847e-06,0.00011205367298394373,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #46-46,2026-04-06T19:11:47,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6588185299187899,4.389162298954083e-07,6.667017254640112e-07,360.0,239.83830441728767,10.0,6.580542083829645e-05,4.38417017392112e-05,1.827770321526464e-06,0.00011147489289903365,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #47-47,2026-04-06T19:11:48,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6524230297654867,4.121854582212243e-07,6.321977842083563e-07,360.0,203.8190202889927,10.0,6.567692048847686e-05,3.7184751967345164e-05,1.8242030714948969e-06,0.00010468587552731664,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #48-48,2026-04-06T19:11:48,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.651451762765646,4.3604256844752645e-07,6.700404647183045e-07,360.0,242.90865646268992,10.0,6.5046965703368e-05,4.389142399929824e-05,1.8066575440267715e-06,0.0001107450472466933,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #49-49,2026-04-06T19:11:49,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6545265428721905,4.1390862721900167e-07,6.329828114505845e-07,360.0,209.5580376080105,10.0,6.529841497540483e-05,3.801141930637186e-05,1.8136875807411135e-06,0.00010512352186251798,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #50-50,2026-04-06T19:11:50,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6561054345220327,4.383770248178988e-07,6.688373535059476e-07,360.0,243.08035409631174,10.0,6.537703629583107e-05,4.414503531080527e-05,1.8158752781649378e-06,0.00011133794688480102,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #51-51,2026-04-06T19:11:50,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6498307324945927,4.394469660627303e-07,6.766469625715428e-07,360.0,248.50542258337,10.0,6.49617068469526e-05,4.4843646989534136e-05,1.8043341632518502e-06,0.00011160968799973827,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #52-52,2026-04-06T19:11:51,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6513353325426579,4.214204133339522e-07,6.472759959659691e-07,360.0,198.0320973100219,10.0,6.783251725137225e-05,3.7314752077577396e-05,1.8840779809074277e-06,0.00010703134730985671,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #53-53,2026-04-06T19:11:52,distilbert,2b297142-9767-4c4c-bc92-e9780848a25d,0.6605048403143883,4.3823019796380115e-07,6.638870083251669e-07,360.0,237.17958285168453,10.0,6.599021479487431e-05,4.3477534781288796e-05,1.8329065758734999e-06,0.00011130065615203629,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
