run_num,model,batch_size,step,step_end_time_s,loss,step_time_ns,forward_time_ns,backward_time_ns,optimizer_time_ns
3,DistilBert,64,290,189.886796488,0.00208224356174469,665020226,232090011,420894673,11755607
3,DistilBert,64,291,190.547390456,0.00208268198184669,660112930,232217773,415809674,11790017
3,DistilBert,64,292,191.205595292,0.0020735268481075764,657713407,231899998,413748738,11787857
3,DistilBert,64,293,191.861949936,0.0020630930084735155,655926467,232606150,411267654,11773476
3,DistilBert,64,294,192.516101781,0.0020561469718813896,653718948,231927098,409779458,11710485
3,DistilBert,64,295,193.172471605,0.0020480607636272907,655945077,233186231,410715204,11763936
3,DistilBert,64,296,193.832237228,0.002031683223322034,659334186,232902785,414391580,11756426
3,DistilBert,64,297,194.491586414,0.002032388001680374,658900888,232763834,414057243,11803927
3,DistilBert,64,298,195.140752801,0.0020172481890767813,648753309,232666181,404040358,11752046
3,DistilBert,64,299,195.795133791,0.00200644857250154,653941632,231804976,410141385,11706075
3,DistilBert,64,300,196.458737872,0.002005722839385271,663154384,233450305,417719377,11710005
3,DistilBert,64,301,197.111757957,0.0020114690996706486,652604858,230601736,409993051,11714736
3,DistilBert,64,302,197.764433636,0.001988103613257408,652243072,232342886,407842215,11779657
3,DistilBert,64,303,198.426599812,0.0019798811990767717,661760929,232608621,417117167,11761946
3,DistilBert,64,304,199.084777907,0.0019828539807349443,657752038,232083091,413419552,11903309
3,DistilBert,64,305,199.740955038,0.001960515044629574,655673472,231948959,411787463,11656634
3,DistilBert,64,306,200.396939105,0.0019519240595400333,655546040,231984760,411538849,11741887
3,DistilBert,64,307,201.051826933,0.001953132450580597,654445990,232930396,409405162,11804627
3,DistilBert,64,308,201.706214012,0.0019381290767341852,653942291,232369767,409502533,11779316
3,DistilBert,64,309,202.359635984,0.0019404006889089942,653000545,229335533,411629521,11676675
3,DistilBert,64,310,203.013165349,0.001923148985952139,653116818,232311975,408815561,11699775
3,DistilBert,64,311,203.665822307,0.0019243459682911634,652191400,233904193,406211495,11780117
3,DistilBert,64,312,204.320806837,0.0019173568580299616,654560753,229276772,413216399,11786337
3,DistilBert,64,313,204.974398652,0.0019041609484702349,653144147,231601653,409429812,11818637
3,DistilBert,64,314,205.626161695,0.0019129728898406029,651316335,233072208,406294248,11658585
3,DistilBert,64,315,206.282533499,0.0018949564546346664,655937556,231046443,412870423,11740446
