run_num,model,batch_size,step,step_end_time_s,loss,step_time_ns,forward_time_ns,backward_time_ns,optimizer_time_ns
2,DistilBert,64,1,0.779617872,10.482891082763672,778432871,321711042,423603768,32937687
2,DistilBert,64,2,1.419067665,10.094505310058594,638750391,227864676,398012930,12323475
2,DistilBert,64,3,2.068776168,9.143301010131836,648864268,230357879,406138332,11997530
2,DistilBert,64,4,2.720495787,9.2688570022583,651080558,231184454,407599097,11953120
2,DistilBert,64,5,3.371708626,8.955948829650879,650655340,230514443,407975794,11862758
2,DistilBert,64,6,4.022081761,8.804849624633789,649844065,231071772,406500518,11982950
2,DistilBert,64,7,4.673018026,8.495381355285645,650488237,229697078,408533664,11925589
2,DistilBert,64,8,5.323114236,7.987023830413818,649594261,230347990,406484368,12285435
2,DistilBert,64,9,5.977347089,7.619115352630615,653523591,231680783,409744495,11746687
2,DistilBert,64,10,6.633319181,7.048880100250244,655511284,231050052,412242759,11886238
2,DistilBert,64,11,7.283733547,6.426628112792969,649904027,230721936,406933947,11938249
2,DistilBert,64,12,7.93798004,6.000382423400879,653622292,231984188,409406249,11859148
2,DistilBert,64,13,8.591661853,5.67083740234375,652946690,231378527,409257417,11991271
2,DistilBert,64,14,9.245077021,5.150311470031738,652958930,231549661,408679217,12266325
2,DistilBert,64,15,9.901865909,4.752472877502441,656092816,233456594,410503478,11759476
2,DistilBert,64,16,10.558820708,4.185276031494141,656506402,233906282,410343606,11937790
2,DistilBert,64,17,11.214328273,3.764716148376465,654990156,231370448,411590478,11739856
2,DistilBert,64,18,11.873894339,3.3490490913391113,658987556,232094230,414551140,11960119
2,DistilBert,64,19,12.525560247,2.939211368560791,651161589,232240772,406791564,11833678
2,DistilBert,64,20,13.175904721,2.5566556453704834,649899736,230542082,406924845,12091812
2,DistilBert,64,21,13.823530198,2.2141194343566895,647035566,227535901,407395024,11823747
2,DistilBert,64,22,14.475612913,1.986241102218628,651636427,230081904,409457990,11783886
2,DistilBert,64,23,15.129995628,1.6178004741668701,653947237,230541203,411016527,11991740
2,DistilBert,64,24,15.788927553,1.2946453094482422,658288214,230338879,415836842,11788097
2,DistilBert,64,25,16.439696625,1.0522785186767578,650268613,230758186,407188030,12015470
2,DistilBert,64,26,17.096517633,0.8389852046966553,656253078,230891838,413239257,11822347
2,DistilBert,64,27,17.747766433,0.6694955825805664,650744501,228602769,410034000,11826877
2,DistilBert,64,28,18.398492414,0.5263304114341736,650278343,231030742,406971256,11921849
2,DistilBert,64,29,19.0540301,0.41285526752471924,655027677,230488721,412423232,11827917
2,DistilBert,64,30,19.708315963,0.31969985365867615,653840076,231288926,410191613,12016370
2,DistilBert,64,31,20.359467641,0.24924032390117645,650553708,231026261,407409554,11833897
2,DistilBert,64,32,21.016798338,0.19339407980442047,656874829,232472647,412317920,11779217
2,DistilBert,64,33,21.668182571,0.15171656012535095,650943465,228804213,410086642,11755576
2,DistilBert,64,34,22.319247778,0.12013369798660278,650605009,231254766,406924386,12002170
2,DistilBert,64,35,22.977439849,0.09632138162851334,657478069,231674763,413672225,11818627
2,DistilBert,64,36,23.632063559,0.07861962914466858,654167512,230470632,411579337,11815518
2,DistilBert,64,37,24.28674177,0.06541269272565842,654255363,231837196,410256865,11860128
2,DistilBert,64,38,24.935014768,0.05519304797053337,647710579,231324227,404235099,11840708
2,DistilBert,64,39,25.590049524,0.04737991467118263,654541278,229812500,412576885,11872468
2,DistilBert,64,40,26.241746002,0.041181184351444244,651242950,231049462,407949984,11912028
2,DistilBert,64,41,26.892654516,0.03618290647864342,650399695,233555805,404791039,11767476
2,DistilBert,64,42,27.545870361,0.03222660347819328,652775947,230194727,410501899,11776737
2,DistilBert,64,43,28.197967016,0.02919309027493,651648617,232017958,407235111,12061092
2,DistilBert,64,44,28.855638519,0.02648964896798134,657071192,232196591,412790228,11789147
2,DistilBert,64,45,29.511037232,0.02420668676495552,654948685,231045431,411822781,11804197
2,DistilBert,64,46,30.166558437,0.02232735976576805,655064797,232428756,410482749,11843818
2,DistilBert,64,47,30.815893374,0.020702796056866646,648886519,232602089,404272869,11733716
2,DistilBert,64,48,31.471002432,0.019415389746427536,654669861,230115576,412117647,12004571
2,DistilBert,64,49,32.127890391,0.018094144761562347,656188487,232724121,411374634,11783306
2,DistilBert,64,50,32.776770159,0.017048299312591553,648421630,232755051,403564606,11794097
2,DistilBert,64,51,33.433954493,0.016208037734031677,656740346,231527970,413074863,11851617
2,DistilBert,64,52,34.093460749,0.01535514835268259,659045997,233359123,413519952,11860087
2,DistilBert,64,53,34.756112449,0.014546777121722698,662140421,233099728,416902702,11851538
2,DistilBert,64,54,35.405260192,0.013911882415413857,648582233,229727898,406740513,11816248
2,DistilBert,64,55,36.064850389,0.013312703929841518,659137589,229689798,417410250,11753817
2,DistilBert,64,56,36.724470636,0.012734206393361092,659169779,232563048,414358996,11918529
2,DistilBert,64,57,37.377681061,0.012368878349661827,652712166,230401560,410185043,11839748
2,DistilBert,64,58,38.031298892,0.011831355281174183,653145103,230592373,410484168,11783707
2,DistilBert,64,59,38.683991718,0.011426838114857674,652232978,229861171,410309974,11783777
2,DistilBert,64,60,39.335542723,0.011001118458807468,651080667,230148755,408504224,12093402
2,DistilBert,64,61,39.989940729,0.01079673320055008,653787345,230750706,410985108,11769747
2,DistilBert,64,62,40.642540172,0.01048717275261879,652147535,229983062,410128812,11750426
2,DistilBert,64,63,41.294529636,0.01008478831499815,651534226,230777447,408649736,11825087
2,DistilBert,64,64,41.949514762,0.00988918449729681,654531758,231158614,411238572,11831358
2,DistilBert,64,65,42.605732379,0.009642273187637329,655776610,229870031,413809267,11747606
2,DistilBert,64,66,43.260270367,0.009371672756969929,654090970,230170097,411534687,11966250
2,DistilBert,64,67,43.92025008,0.009204518049955368,659293312,230608534,416559605,11810207
2,DistilBert,64,68,44.571608462,0.009149459190666676,650872994,230728556,408042585,11813827
2,DistilBert,64,69,45.226748671,0.009044010192155838,654686101,231762934,410798324,11847337
2,DistilBert,64,70,45.880985073,0.008837289176881313,653787764,230913019,410763723,11815846
2,DistilBert,64,71,46.533853022,0.008658178150653839,652430851,231216435,408898920,11979000
2,DistilBert,64,72,47.190478607,0.008407704532146454,656047655,231979027,411931524,11839618
2,DistilBert,64,73,47.850083893,0.008394492790102959,659088167,232378885,414615280,11813477
2,DistilBert,64,74,48.505197181,0.00823078490793705,654652090,231196194,411342263,11835148
2,DistilBert,64,75,49.152152876,0.00813011173158884,646511737,231410348,403015227,11807877
2,DistilBert,64,76,49.805132667,0.007976211607456207,652516452,229203099,411232731,11802166
2,DistilBert,64,77,50.459219186,0.007907822728157043,653622941,231512970,409858307,11857868
2,DistilBert,64,78,51.106846343,0.007754592224955559,647128778,230739646,404270889,11825977
2,DistilBert,64,79,51.762406399,0.007734332699328661,655108688,229842750,413215107,11768977
2,DistilBert,64,80,52.41367691,0.007701995316892862,650818733,230726206,407983205,11813108
2,DistilBert,64,81,53.063590296,0.007497260347008705,649444608,231813705,405559032,11788057
2,DistilBert,64,82,53.714356478,0.007470829412341118,650322314,228433506,409480301,12074032
2,DistilBert,64,83,54.368314876,0.0073746582493186,653360257,232569689,408695897,11807077
2,DistilBert,64,84,55.024795298,0.007237151265144348,656018874,232389605,411518347,11830578
2,DistilBert,64,85,55.679085671,0.007168163545429707,653832985,230931519,410836024,11783707
2,DistilBert,64,86,56.332160444,0.007116577588021755,652613785,231823066,408694457,11785157
2,DistilBert,64,87,56.982464427,0.006992843002080917,649858426,232089020,405690104,11793347
2,DistilBert,64,88,57.633828899,0.006954732816666365,650887243,229168899,409697495,11716635
2,DistilBert,64,89,58.289269893,0.006928096525371075,655002986,232115650,410161052,12296065
2,DistilBert,64,90,58.945662294,0.006791424471884966,655715429,232077850,411429984,11826688
2,DistilBert,64,91,59.599499989,0.006756925955414772,653326496,229620707,411707900,11701565
2,DistilBert,64,92,60.25133291,0.006804765202105045,651381693,230849778,408425892,11796477
2,DistilBert,64,93,60.901761165,0.0067277406342327595,649973927,232349484,405521122,11740136
2,DistilBert,64,94,61.556317844,0.006621554493904114,654097781,231311087,410724112,11773316
2,DistilBert,64,95,62.209183223,0.006625844165682793,652399281,231215904,409053123,11833598
2,DistilBert,64,96,62.866136312,0.006467069499194622,656491631,231675613,412731917,11794087
2,DistilBert,64,97,63.520605799,0.006413698196411133,653990708,229519405,412299090,11858208
2,DistilBert,64,98,64.175674516,0.006467674393206835,654515287,231861206,410588250,11773196
2,DistilBert,64,99,64.824929512,0.006363327614963055,648750607,231522680,405163216,11783006
2,DistilBert,64,100,65.481743969,0.006248105317354202,656347179,231829725,412392982,11839597
2,DistilBert,64,101,66.136865088,0.006282518617808819,654660731,231296137,411271722,11810327
2,DistilBert,64,102,66.784777059,0.006207237485796213,647467744,231515770,403800421,11840868
2,DistilBert,64,103,67.439418039,0.006183641962707043,654184132,229911112,412177208,11817817
2,DistilBert,64,104,68.0947164,0.006197793409228325,654840963,231710443,410863325,11927658
2,DistilBert,64,105,68.743604769,0.006074679549783468,648390100,231494549,404813858,11789277
2,DistilBert,64,106,69.398708507,0.006054471246898174,654655870,230383581,412226789,11743256
2,DistilBert,64,107,70.053681663,0.0059579298831522465,654528538,232083260,410322066,11830808
2,DistilBert,64,108,70.702963438,0.005903622135519981,648798967,231507259,405198595,11790397
2,DistilBert,64,109,71.358260729,0.005912123713642359,654868544,230399041,412339691,11770206
2,DistilBert,64,110,72.013398998,0.005760933272540569,654688841,232046719,410496599,11853018
2,DistilBert,64,111,72.662823086,0.005693842191249132,648959100,231273185,405215726,12118053
2,DistilBert,64,112,73.317338673,0.00574202835559845,653912956,229440164,412359791,11826597
2,DistilBert,64,113,73.97181698,0.005652269348502159,654003079,231691014,410246944,11782557
2,DistilBert,64,114,74.621421992,0.005693519022315741,649154514,231357397,405654233,11831937
2,DistilBert,64,115,75.277204412,0.005621927324682474,655320832,231334667,411906624,11799457
2,DistilBert,64,116,75.931669008,0.005577553529292345,653993638,231632801,410243504,11816847
2,DistilBert,64,117,76.580538886,0.0053706965409219265,648421390,231029562,405289016,11817227
2,DistilBert,64,118,77.235844168,0.005465235561132431,654866884,230408920,412330430,11832717
2,DistilBert,64,119,77.889813175,0.0053895339369773865,653528909,231482919,409987399,11778856
2,DistilBert,64,120,78.54015185,0.005408892408013344,649888837,231817116,405260306,12315496
2,DistilBert,64,121,79.195889169,0.005352621898055077,655012107,230124565,412673646,11866498
2,DistilBert,64,122,79.851258262,0.005281968507915735,654912744,231860085,410964017,11808317
2,DistilBert,64,123,80.500489706,0.005337290000170469,648777867,232251393,404441562,11801747
2,DistilBert,64,124,81.155190457,0.005252218805253506,654242023,229425943,412711317,11797497
2,DistilBert,64,125,81.810451938,0.00518254516646266,654830584,231926477,410821765,11796057
2,DistilBert,64,126,82.459467089,0.005180619657039642,648579554,231779784,404783758,11713925
2,DistilBert,64,127,83.115102825,0.005156609229743481,655179128,230775597,412285709,11826707
