run_num,model,batch_size,timestamp_ns,time_since_start_s,step,state,process_cpu_percent,process_memory_rss_bytes,gpu_util_pct,gpu_mem_used_mb
3,DistilBert,64,11428666964388710,0.501645929,1,backward,97.0,1289342976,100,22391.25
3,DistilBert,64,11428667466062131,1.00331935,2,backward,101.7,1383530496,92,26209.25
3,DistilBert,64,11428667967388625,1.504645844,3,forward,99.8,1384165376,100,26209.25
3,DistilBert,64,11428668468593807,2.005851026,3,backward,99.8,1384210432,100,26209.25
3,DistilBert,64,11428668969658967,2.506916186,4,backward,101.8,1384755200,100,26209.25
3,DistilBert,64,11428669470491162,3.007748381,5,backward,99.8,1385041920,100,26209.25
3,DistilBert,64,11428669971394199,3.508651418,6,forward,101.8,1385062400,100,26209.25
3,DistilBert,64,11428670472302896,4.009560115,7,forward,99.8,1385066496,100,26209.25
3,DistilBert,64,11428670973163462,4.510420681,7,backward,99.8,1385074688,100,26209.25
3,DistilBert,64,11428671474048988,5.011306207,8,backward,99.6,1385074688,100,26209.25
3,DistilBert,64,11428671975819771,5.51307699,9,forward,99.8,1385078784,98,26209.25
3,DistilBert,64,11428672476792308,6.014049527,10,forward,99.8,1385082880,100,26209.25
3,DistilBert,64,11428672977616544,6.514873763,10,backward,99.8,1385082880,100,26209.25
3,DistilBert,64,11428673478501370,7.015758589,11,backward,101.8,1385082880,100,26209.25
3,DistilBert,64,11428673979578430,7.516835649,12,backward,99.7,1385082880,99,26209.25
3,DistilBert,64,11428674480851553,8.018108772,13,forward,99.7,1385091072,99,26209.25
3,DistilBert,64,11428674982230148,8.519487367,13,backward,101.8,1385091072,100,26209.25
3,DistilBert,64,11428675483361259,9.020618478,14,backward,99.8,1385095168,100,26209.25
3,DistilBert,64,11428675984599522,9.521856741,15,backward,99.8,1385095168,99,26209.25
3,DistilBert,64,11428676485848354,10.023105573,16,forward,99.8,1385095168,99,26209.25
3,DistilBert,64,11428676986891414,10.524148633,17,forward,99.5,1385095168,100,26209.25
3,DistilBert,64,11428677489500770,11.026757989,17,backward,101.8,1385095168,100,26209.25
3,DistilBert,64,11428677990339816,11.527597035,18,backward,99.8,1385095168,99,26209.25
3,DistilBert,64,11428678491191422,12.028448641,19,forward,99.8,1385095168,99,26209.25
3,DistilBert,64,11428678992183840,12.529441059,20,forward,99.8,1385095168,100,26209.25
3,DistilBert,64,11428679493032415,13.030289634,20,backward,99.8,1385095168,100,26209.25
3,DistilBert,64,11428679993963723,13.531220942,21,backward,99.8,1385111552,100,26209.25
3,DistilBert,64,11428680494892570,14.032149789,22,backward,103.7,1385115648,99,26209.25
3,DistilBert,64,11428680996187284,14.533444503,23,forward,99.8,1385115648,100,26209.25
3,DistilBert,64,11428681497060910,15.034318129,23,backward,99.7,1385115648,100,26209.25
3,DistilBert,64,11428681998368924,15.535626143,24,backward,99.1,1385115648,100,26209.25
3,DistilBert,64,11428682503005306,16.040262525,25,backward,101.0,1385115648,100,26209.25
3,DistilBert,64,11428683007708099,16.544965318,26,forward,101.8,1385377792,99,26209.25
3,DistilBert,64,11428683508567866,17.045825085,27,forward,99.7,1385377792,100,26209.25
3,DistilBert,64,11428684009812268,17.547069487,27,backward,99.8,1385377792,100,26209.25
3,DistilBert,64,11428684510765066,18.048022285,28,backward,99.7,1385377792,100,26209.25
3,DistilBert,64,11428685012409576,18.549666795,29,forward,101.8,1385377792,99,26209.25
3,DistilBert,64,11428685513368243,19.050625462,30,forward,99.8,1385377792,100,26209.25
3,DistilBert,64,11428686014259430,19.551516649,30,backward,99.8,1385377792,100,26209.25
3,DistilBert,64,11428686515168337,20.052425556,31,backward,101.7,1385414656,100,26209.25
3,DistilBert,64,11428687016623893,20.553881112,32,backward,99.7,1385414656,100,26209.25
3,DistilBert,64,11428687517864226,21.055121445,33,forward,99.5,1385414656,100,26209.25
3,DistilBert,64,11428688020494213,21.557751432,33,backward,99.7,1385414656,100,26209.25
3,DistilBert,64,11428688521823867,22.059081086,34,backward,101.8,1385414656,100,26209.25
3,DistilBert,64,11428689022821645,22.560078864,35,backward,99.7,1385414656,100,26209.25
3,DistilBert,64,11428689524126630,23.061383849,36,forward,99.8,1385414656,99,26209.25
3,DistilBert,64,11428690025026026,23.562283245,37,forward,99.8,1385414656,100,26209.25
3,DistilBert,64,11428690525816531,24.06307375,37,backward,99.8,1385414656,100,26209.25
3,DistilBert,64,11428691026667187,24.563924406,38,backward,99.8,1385414656,100,26209.25
3,DistilBert,64,11428691527561113,25.064818332,39,forward,101.8,1385414656,99,26209.25
3,DistilBert,64,11428692028457939,25.565715158,40,forward,101.8,1385414656,99,26209.25
3,DistilBert,64,11428692529386997,26.066644216,40,backward,99.8,1385414656,100,26209.25
3,DistilBert,64,11428693030397625,26.567654844,41,backward,99.8,1385414656,100,26209.25
3,DistilBert,64,11428693531198601,27.06845582,42,backward,99.7,1385414656,99,26209.25
3,DistilBert,64,11428694032775429,27.570032648,43,forward,99.8,1385414656,99,26209.25
3,DistilBert,64,11428694533771688,28.071028907,43,backward,99.7,1385414656,100,26209.25
3,DistilBert,64,11428695035065781,28.572323,44,backward,101.6,1385422848,100,26209.25
3,DistilBert,64,11428695536984146,29.074241365,45,backward,99.7,1385439232,99,26209.25
3,DistilBert,64,11428696038394791,29.57565201,46,forward,99.7,1385439232,99,26209.25
3,DistilBert,64,11428696539796117,30.077053336,47,forward,101.2,1385439232,100,26209.25
3,DistilBert,64,11428697043696456,30.580953675,47,backward,99.8,1385439232,100,26209.25
3,DistilBert,64,11428697544566242,31.081823461,48,backward,99.7,1385439232,100,26209.25
3,DistilBert,64,11428698046130741,31.58338796,49,backward,99.8,1385439232,99,26209.25
3,DistilBert,64,11428698546982646,32.084239865,50,forward,99.8,1385439232,100,26209.25
3,DistilBert,64,11428699047804122,32.585061341,50,backward,101.8,1385439232,100,26209.25
3,DistilBert,64,11428699548636357,33.085893576,51,backward,99.8,1385439232,100,26209.25
3,DistilBert,64,11428700049467723,33.586724942,52,backward,101.7,1385439232,100,26209.25
3,DistilBert,64,11428700550716576,34.087973795,53,forward,99.8,1385439232,99,26209.25
3,DistilBert,64,11428701051777025,34.589034244,53,optimizer,99.7,1385439232,100,26209.25
3,DistilBert,64,11428701553108719,35.090365938,54,backward,99.8,1385439232,100,26209.25
3,DistilBert,64,11428702054309932,35.591567151,55,backward,99.8,1385439232,100,26209.25
3,DistilBert,64,11428702555476703,36.092733922,56,forward,101.8,1385439232,99,26209.25
