timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-06T14:26:34,distilbert,31a91a9f-0041-4443-8f04-75aefc4949b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,281.1948699615896,0.00018489330363427324,6.575273000518436e-07,360.0,229.76036245608316,10.0,0.028116673674993216,0.018061071948842766,0.0007810128282962574,0.04695875845213224,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
