timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-06T17:22:21,distilbert,930f905a-1303-4a81-ae0c-747791a528ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,281.7323279939592,0.00018522106111714241,6.574363064259841e-07,360.0,231.21480148372706,10.0,0.028169543137028814,0.01808997669419199,0.0007824816814572033,0.047042001512678,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
