run_num,model,batch_size,step,step_end_time_s,loss,step_time_ns,forward_time_ns,backward_time_ns,optimizer_time_ns
1,DistilBert,32,26,8.680748502,0.25093644857406616,332687728,107940219,211964719,12351874
1,DistilBert,32,27,9.00996482,0.18448235094547272,328664118,106534844,209941024,11861055
1,DistilBert,32,28,9.341261994,0.13728150725364685,330908377,107863217,210935170,11848725
1,DistilBert,32,29,9.670043884,0.10451236367225647,328399053,106800669,209586228,11750593
1,DistilBert,32,30,10.001588283,0.07906796783208847,331164362,107972229,210845349,12060448
1,DistilBert,32,31,10.332567591,0.061550483107566833,330531610,107646383,210827488,11796124
1,DistilBert,32,32,10.660125191,0.04854075238108635,327129492,107273887,207745895,11849235
1,DistilBert,32,33,10.997192245,0.04004207253456116,336655156,106280070,218276478,11824135
1,DistilBert,32,34,11.323553133,0.03264768049120903,325989662,105570817,208077961,12020539
1,DistilBert,32,35,11.652355883,0.027912890538573265,328292261,106883880,209343734,11796434
1,DistilBert,32,36,11.980021554,0.02378416433930397,327289834,106514624,208684312,11805074
1,DistilBert,32,37,12.308288866,0.020615721121430397,327884185,106350231,209406364,11856765
1,DistilBert,32,38,12.638621854,0.01836257055401802,329972592,107494720,210236139,11939217
1,DistilBert,32,39,12.965488141,0.016031570732593536,326406089,105679889,208632481,11832525
1,DistilBert,32,40,13.296304267,0.01460077241063118,330428669,107218735,211159705,11788314
1,DistilBert,32,41,13.623590241,0.013301006518304348,326897108,105703789,209110899,11825425
1,DistilBert,32,42,13.95348147,0.011983688920736313,329494122,107061533,210352861,11817944
1,DistilBert,32,43,14.282090008,0.01121510099619627,328204001,106815278,209067199,11967497
1,DistilBert,32,44,14.611692993,0.010407856665551662,329069466,107245526,209725469,11810745
1,DistilBert,32,45,14.93969607,0.009708967991173267,327617861,106771788,208811154,11777434
1,DistilBert,32,46,15.268602182,0.00910312868654728,328511876,106477443,209966734,11808075
1,DistilBert,32,47,15.599082312,0.008564310148358345,330089313,107925798,210085356,11811105
1,DistilBert,32,48,15.928541344,0.008150197565555573,329074466,106772548,210149327,11864616
1,DistilBert,32,49,16.259230687,0.007635747082531452,330238725,107930688,210181247,11870045
1,DistilBert,32,50,16.597306829,0.007275124546140432,337579603,106808339,218682615,11831975
1,DistilBert,32,51,16.925403347,0.006980288773775101,327667511,106004194,209554626,11853005
1,DistilBert,32,52,17.257541356,0.006758397910743952,331754582,107841346,211778036,11861755
1,DistilBert,32,53,17.586351687,0.006414970848709345,328432805,106185357,209920164,12017327
1,DistilBert,32,54,17.925630649,0.006101306527853012,338767923,108369876,218316828,11823805
1,DistilBert,32,55,18.257448442,0.005972045473754406,331415456,107873527,211459539,11827345
1,DistilBert,32,56,18.586632469,0.005793645046651363,328809301,106375771,210299790,11873496
1,DistilBert,32,57,18.91831041,0.0056213513016700745,331296045,108082220,211148245,11805514
1,DistilBert,32,58,19.247725821,0.005437562242150307,329022305,106977851,209794060,11946417
1,DistilBert,32,59,19.578458335,0.005292416084557772,330281296,107745895,210398961,11878976
1,DistilBert,32,60,19.908352805,0.00521289324387908,329496113,107327888,210072795,11819445
1,DistilBert,32,61,20.23858949,0.0050263721495866776,329824868,107732355,210082726,11750243
1,DistilBert,32,62,20.568458849,0.004809906706213951,329484192,106770568,210601335,11851375
1,DistilBert,32,63,20.898509752,0.004774699453264475,329667346,107959678,209622077,11828065
1,DistilBert,32,64,21.229003932,0.004687498323619366,330105473,107119684,210194327,12349614
1,DistilBert,32,65,21.558869921,0.004576253704726696,329316859,107218156,209871422,11814504
1,DistilBert,32,66,21.888560497,0.004539231304079294,329318239,107178155,210125116,11754093
1,DistilBert,32,67,22.217956118,0.004386541433632374,328998334,107325308,209604827,11811784
1,DistilBert,32,68,22.547889819,0.004358913749456406,329541124,107057104,210365291,11857675
1,DistilBert,32,69,22.878229986,0.004227733239531517,329949391,107522361,210338631,11832345
1,DistilBert,32,70,23.20779569,0.004180038347840309,329182327,106944781,210160717,11821175
1,DistilBert,32,71,23.537854223,0.004152385052293539,329674106,107876028,209695639,11825145
1,DistilBert,32,72,23.868594837,0.004099246114492416,330288746,107408719,210800379,11815325
1,DistilBert,32,73,24.198267843,0.004010370466858149,329227238,107290877,209798111,11859705
1,DistilBert,32,74,24.528345996,0.003942794166505337,329667116,107081294,210545624,11774733
1,DistilBert,32,75,24.858023362,0.003942171577364206,329297610,107234247,209999724,11805155
1,DistilBert,32,76,25.188677265,0.0039379955269396305,330266667,107372608,210903520,11731593
1,DistilBert,32,77,25.518656766,0.0038217692635953426,329596695,107456879,209841533,11911036
1,DistilBert,32,78,25.850645711,0.003837017808109522,331490887,107929458,211403209,11897556
1,DistilBert,32,79,26.180092323,0.003756654914468527,329056395,106892481,210106856,11799774
1,DistilBert,32,80,26.513911981,0.0037296474911272526,333419791,108365665,212905815,11887596
1,DistilBert,32,81,26.843291532,0.0037064095959067345,328999755,106685107,210203998,11850714
1,DistilBert,32,82,27.175863057,0.003605049103498459,332169488,108239333,211787575,11886955
1,DistilBert,32,83,27.506340848,0.0035895712208002806,330091013,107169274,210797009,11862265
1,DistilBert,32,84,27.837362267,0.0035491855815052986,330643383,108186742,210235889,11908926
1,DistilBert,32,85,28.164387277,0.003511176910251379,326543422,107499571,206968731,11811945
1,DistilBert,32,86,28.496412533,0.0035611933562904596,331637400,108569039,210990642,11816384
1,DistilBert,32,87,28.828653963,0.0034346445463597775,331849983,107477521,212255874,11856555
1,DistilBert,32,88,29.157859131,0.003409930504858494,328819361,106804379,209913654,11840955
1,DistilBert,32,89,29.490255054,0.003443985478952527,332014646,108216723,211693874,11830975
1,DistilBert,32,90,29.81991507,0.0033439055550843477,329298530,106776238,210498544,11765914
1,DistilBert,32,91,30.15387351,0.003306514583528042,333583264,108686181,212870805,11771694
1,DistilBert,32,92,30.485303336,0.003271836554631591,331032009,107631713,210652446,12324543
1,DistilBert,32,93,30.814382301,0.003308091778308153,328502095,107951948,208429627,11704962
1,DistilBert,32,94,31.152638416,0.003292218316346407,337864848,106584065,219213894,11804335
1,DistilBert,32,95,31.480399219,0.0032572830095887184,327371806,105674909,209650268,11768393
1,DistilBert,32,96,31.812327623,0.003214667784050107,331553718,107537081,211927588,11833614
1,DistilBert,32,97,32.140674036,0.0032179863192141056,327954276,106057745,209822441,11816844
1,DistilBert,32,98,32.474028296,0.00314507819712162,332958913,107452979,213434564,11814005
1,DistilBert,32,99,32.802819547,0.0031996897887438536,328400894,106383622,209934023,11824884
1,DistilBert,32,100,33.134236813,0.0031134439632296562,331028770,107713064,211012402,12001018
1,DistilBert,32,101,33.463255867,0.0030776704661548138,328576316,106364101,210096876,11847934
1,DistilBert,32,102,33.803298673,0.00303284777328372,339589898,107686854,219779604,11862136
1,DistilBert,32,103,34.133813023,0.0030324470717459917,330063942,107380749,210585504,11842475
1,DistilBert,32,104,34.46242277,0.0030371902976185083,328211750,106362811,209730470,11856505
1,DistilBert,32,105,34.793405519,0.0030547173228114843,330601912,107828337,210672416,11843385
1,DistilBert,32,106,35.122301101,0.002975390525534749,328500366,106554644,209826581,11860965
1,DistilBert,32,107,35.453487503,0.002983763348311186,330797975,107808786,210904750,11822195
1,DistilBert,32,108,35.782215383,0.0029038176871836185,328349143,106688937,209595568,11807205
1,DistilBert,32,109,36.112887406,0.00293861236423254,330254696,107598453,210300999,11977947
1,DistilBert,32,110,36.442265117,0.0028882331680506468,328908763,107007001,209779651,11856205
1,DistilBert,32,111,36.77298461,0.0028438973240554333,330325056,107802856,210435072,11831344
1,DistilBert,32,112,37.102116887,0.0029307042714208364,328744620,106790109,209881533,11808194
1,DistilBert,32,113,37.432556996,0.0028915342409163713,330051192,107524631,210499613,11766074
1,DistilBert,32,114,37.761038271,0.002768418751657009,328094408,106273090,209767291,11776384
1,DistilBert,32,115,38.092360756,0.002759332302957773,330953478,107644553,211228186,11827025
1,DistilBert,32,116,38.421053225,0.002735864371061325,328313192,106484282,209728490,11838235
1,DistilBert,32,117,38.752610933,0.0027157163713127375,331152481,107735195,211100134,12008958
1,DistilBert,32,118,39.081952633,0.0027610466349869967,328871272,106548404,210224339,11831195
1,DistilBert,32,119,39.41226691,0.002727604005485773,329924970,107445060,210416312,11795044
1,DistilBert,32,120,39.741731233,0.0026874840259552,329088016,107039683,209999955,11789554
1,DistilBert,32,121,40.072452447,0.002641896717250347,330332178,107602932,210661376,11803025
1,DistilBert,32,122,40.402065611,0.002638955134898424,329233258,106822958,210309361,11840595
1,DistilBert,32,123,40.732320817,0.002636077580973506,329876769,107528561,210253459,11837665
1,DistilBert,32,124,41.062351479,0.0025831260718405247,329652055,107228966,210355301,11810025
1,DistilBert,32,125,41.392358831,0.002569762524217367,329609295,107439690,210119027,11791754
1,DistilBert,32,126,41.72279089,0.0025516310706734657,330053923,107091283,210830058,11859786
1,DistilBert,32,127,42.052323703,0.00259644933976233,329137756,107284976,209719210,11838084
1,DistilBert,32,128,42.382886714,0.0025280024856328964,330179165,106910180,210477653,12336323
1,DistilBert,32,129,42.710928622,0.0025046984665095806,327451637,107493481,207737505,11767824
1,DistilBert,32,130,43.049343229,0.0024724360555410385,337993450,107035963,218810447,11834355
1,DistilBert,32,131,43.378181301,0.002494043204933405,328450085,106031555,210325610,11806034
1,DistilBert,32,132,43.710017784,0.002479663584381342,331449407,107850926,211543031,11770163
1,DistilBert,32,133,44.039305463,0.0024687526747584343,328871612,106824469,209936793,11819074
1,DistilBert,32,134,44.370605727,0.002398040145635605,330909028,107731735,210973672,11915587
1,DistilBert,32,135,44.699350287,0.002407839521765709,328358813,106460823,209848562,11767954
1,DistilBert,32,136,45.030713032,0.0023918235674500465,330946048,107803745,211059374,11795704
1,DistilBert,32,137,45.360564231,0.002387499902397394,329448472,106911660,210382442,11858605
1,DistilBert,32,138,45.701805967,0.002391485031694174,340842860,107491781,221198469,11855616
1,DistilBert,32,139,46.031758428,0.0023528055753558874,329567434,107506070,209789211,11981948
1,DistilBert,32,140,46.362360439,0.002341662999242544,330160034,106878949,211274718,11745533
1,DistilBert,32,141,46.691919603,0.0023398776538670063,329104886,107509910,209554527,11781004
1,DistilBert,32,142,47.023078645,0.0023206770420074463,330730784,107445150,211182485,11847574
1,DistilBert,32,143,47.352884483,0.002306085079908371,329409702,107260956,210075406,11798714
1,DistilBert,32,144,47.684285869,0.0022602039389312267,331022339,107315977,211640693,11808685
1,DistilBert,32,145,48.013776862,0.0022565803956240416,329107686,106831258,210196548,11821824
1,DistilBert,32,146,48.346849546,0.0022549438290297985,332677308,107765595,212789063,11859685
1,DistilBert,32,147,48.677027391,0.0022278763353824615,329786898,106699517,210967482,11858935
1,DistilBert,32,148,49.009157999,0.0022519908379763365,331743742,108017739,211714984,11751894
1,DistilBert,32,149,49.339460606,0.00221036234870553,329901020,107144725,210652875,11768633
1,DistilBert,32,150,49.669885544,0.002182697644457221,330022081,107579792,210158817,11976217
1,DistilBert,32,151,50.001115327,0.0021793378982692957,330733274,107335748,211272197,11863745
1,DistilBert,32,152,50.331504786,0.0021607084199786186,329998482,107703345,210204268,11834346
1,DistilBert,32,153,50.663954339,0.0021561270114034414,332066417,107963078,211985429,11860435
1,DistilBert,32,154,50.993350691,0.002143850550055504,329024495,106463023,210525354,11778844
1,DistilBert,32,155,51.326742361,0.0022904807701706886,333002383,107896627,213065678,11785534
1,DistilBert,32,156,51.656123512,0.002138172509148717,328992974,106235879,210662436,11836104
1,DistilBert,32,157,51.996284379,0.0021001414861530066,339762541,108060700,219735913,11704343
1,DistilBert,32,158,52.327110194,0.0021004891023039818,330419218,106270860,212062490,11827534
1,DistilBert,32,159,52.65678999,0.00208775931969285,329270819,106978231,210240079,11780244
1,DistilBert,32,160,52.988829688,0.0020789969712495804,331649290,108135361,211410739,11837595
1,DistilBert,32,161,53.327074792,0.002057052217423916,337868638,107134085,218415140,12013437
1,DistilBert,32,162,53.6569152,0.0020544861909002066,329355010,106988882,210166607,11896826
1,DistilBert,32,163,53.988421048,0.002051740884780884,331109071,108054031,210937081,11822474
1,DistilBert,32,164,54.319146392,0.002039321232587099,330319657,107285027,210935070,11808215
1,DistilBert,32,165,54.649267996,0.002047387883067131,329706277,107473840,210068905,11870515
1,DistilBert,32,166,54.980805014,0.0020263532642275095,331093871,107532691,211381608,11880645
1,DistilBert,32,167,55.310968778,0.0020005013793706894,329782668,107285667,210317280,11880805
1,DistilBert,32,168,55.644900858,0.0019989265128970146,333456452,108151392,213146770,11866145
1,DistilBert,32,169,55.975116823,0.001994406571611762,329815419,106913000,210765288,11850875
1,DistilBert,32,170,56.307302603,0.0019973476883023977,331750442,108026369,211561191,11877146
1,DistilBert,32,171,56.637787762,0.001960019813850522,330092933,107399238,210543535,11867425
1,DistilBert,32,172,56.967970117,0.0019736215472221375,329807228,107614812,210117947,11794514
1,DistilBert,32,173,57.298461577,0.0019680545665323734,330104374,106991192,210973252,11773773
1,DistilBert,32,174,57.628878285,0.001936465036123991,330033832,107569722,210397372,11785254
1,DistilBert,32,175,57.961791877,0.0019292011857032776,332528915,107901277,211820857,12368165
1,DistilBert,32,176,58.291387672,0.0019172071479260921,329060465,106352000,210395912,11906656
1,DistilBert,32,177,58.624798952,0.0019050913397222757,333020833,108131852,212796663,11803914
1,DistilBert,32,178,58.954942177,0.0018982905894517899,329753518,106543314,211019312,11892616
1,DistilBert,32,179,59.286963123,0.0018987585790455341,331630640,108284474,211192425,11859385
1,DistilBert,32,180,59.618268037,0.0018826937302947044,330919688,107510991,211216615,11898175
1,DistilBert,32,181,59.94837228,0.0018731862073764205,329711837,107591642,210086406,11752963
1,DistilBert,32,182,60.280765943,0.0018818771932274103,331990696,107795796,212043550,11861686
1,DistilBert,32,183,60.610380418,0.0018564534839242697,329229318,106582935,210461622,11903206
1,DistilBert,32,184,60.943359791,0.0018484245520085096,332601437,107675604,212871664,11742904
1,DistilBert,32,185,61.273280451,0.0018383567221462727,329534273,106312520,211062413,11865725
1,DistilBert,32,186,61.605920468,0.001828465610742569,332249050,108366626,211778196,11840155
1,DistilBert,32,187,61.936844826,0.0018273566383868456,330543341,107656264,210822959,11808015
1,DistilBert,32,188,62.266936429,0.001802176469936967,329704076,107491030,210229478,11723243
1,DistilBert,32,189,62.597891467,0.0018044807948172092,330567721,107190515,211098234,11985878
1,DistilBert,32,190,62.928395827,0.0017968231113627553,330053382,107331808,210583125,11866445
1,DistilBert,32,191,63.262371938,0.0017868045251816511,333525933,108048610,213411433,11807274
1,DistilBert,32,192,63.592384719,0.0017809290438890457,329589064,106563575,210991442,11773364
1,DistilBert,32,193,63.925099718,0.0017642409075051546,332331362,108268674,211972438,11833875
1,DistilBert,32,194,64.256078626,0.0017688580555841327,330578721,107427379,211076023,11815875
1,DistilBert,32,195,64.586103078,0.0017665930790826678,329627885,107553852,210034696,11778484
1,DistilBert,32,196,64.917187848,0.001750565366819501,330710653,107306137,211349497,11796464
1,DistilBert,32,197,65.247379183,0.0017466216813772917,329807228,107423770,210413482,11705843
1,DistilBert,32,198,65.580432058,0.0017374700400978327,332656818,107930178,212655770,11800304
1,DistilBert,32,199,65.90933424,0.0017341230995953083,328528006,106245148,210253010,11772294
1,DistilBert,32,200,66.242810681,0.001730848103761673,333088834,108283234,212669791,11874435
1,DistilBert,32,201,66.572855594,0.0017106891609728336,329657926,107169406,210376441,11774564
1,DistilBert,32,202,66.904434323,0.0017028412548825145,331198642,107991249,211111323,11837115
1,DistilBert,32,203,67.235835368,0.0017063707346096635,331022379,107427059,211503031,11829454
1,DistilBert,32,204,67.566207486,0.0016844498459249735,329992291,107502371,210126827,12052698
1,DistilBert,32,205,67.898238063,0.0016783276805654168,331508898,108009959,211382188,11860826
1,DistilBert,32,206,68.227728906,0.001668076729401946,329106266,106566405,210455742,11824505
1,DistilBert,32,207,68.560907252,0.0016681727720424533,332785589,107543322,213152819,11832175
1,DistilBert,32,208,68.890295323,0.0016630113823339343,329004274,106326601,210518894,11892016
1,DistilBert,32,209,69.222785388,0.0016601274255663157,332112639,107996309,212004659,11848435
1,DistilBert,32,210,69.552765659,0.0016435296274721622,329583194,106946471,210490933,11833165
1,DistilBert,32,211,69.883705177,0.0016403135377913713,330551091,107765565,210730617,11766793
1,DistilBert,32,212,70.213911452,0.0016388297080993652,329798488,106979732,210713867,11817835
1,DistilBert,32,213,70.543887473,0.001667903969064355,329592753,107336757,210136587,11829074
1,DistilBert,32,214,70.874441374,0.0016265008598566055,330144724,107119774,210871130,11864145
1,DistilBert,32,215,71.204273763,0.0016199912643060088,329444212,107431220,209892833,11827715
1,DistilBert,32,216,71.536260958,0.001615070621483028,331586828,107642253,211899707,11754753
1,DistilBert,32,217,71.866181049,0.001610028906725347,329537634,107005082,210433762,11794174
1,DistilBert,32,218,72.200066857,0.0015875169774517417,333512532,107933637,213209981,12029138
1,DistilBert,32,219,72.529398127,0.0015915280673652887,328849461,106072506,210681646,11790564
1,DistilBert,32,220,72.86177611,0.0015889036003500223,331994526,108059601,211780945,11838765
1,DistilBert,32,221,73.191937434,0.0015809506876394153,329792078,107249016,210423311,11827105
1,DistilBert,32,222,73.522445425,0.0015913858078420162,330111164,107615562,210403992,11806514
1,DistilBert,32,223,73.853318621,0.0015660455683246255,330489130,107188956,211211536,11798744
1,DistilBert,32,224,74.183613737,0.0015613504219800234,329911779,107613063,210238669,11771003
1,DistilBert,32,225,74.516342657,0.0015634257579222322,332325823,108147252,212043260,11853335
1,DistilBert,32,226,74.846152135,0.0015432708896696568,329420502,106636196,210648476,11847455
1,DistilBert,32,227,75.179789639,0.0015404035802930593,333252788,108121171,213002546,11837714
1,DistilBert,32,228,75.509799941,0.0015469600912183523,329620616,107105614,210349241,11870875
1,DistilBert,32,229,75.841809477,0.0015273013850674033,331614359,108350906,211160525,11812205
1,DistilBert,32,230,76.172698494,0.0015315405325964093,330499600,107378639,211009542,11820305
1,DistilBert,32,231,76.503005661,0.0015278165228664875,329913250,107657593,210196408,11772955
1,DistilBert,32,232,76.835867042,0.0015100364107638597,332472714,107947518,212418527,11815394
1,DistilBert,32,233,77.165265523,0.00150889134965837,329011664,106618586,210266660,11753843
1,DistilBert,32,234,77.498526561,0.0015025652246549726,332896012,107938469,212861014,11819615
1,DistilBert,32,235,77.828460571,0.0015064147301018238,329549854,106486843,210972721,11837645
1,DistilBert,32,236,78.161689198,0.001493379706516862,332840370,108327935,211815796,12278382
1,DistilBert,32,237,78.494045811,0.0014916686341166496,331805453,107788006,211831637,11861256
1,DistilBert,32,238,78.822051848,0.0014781878562644124,327616601,107338268,208163842,11851315
1,DistilBert,32,239,79.16074455,0.0014692486729472876,338305446,108133431,218096514,11822605
1,DistilBert,32,240,79.491899171,0.0014750538393855095,330771785,107467259,211208316,11834215
1,DistilBert,32,241,79.81945929,0.0014656735584139824,327176302,107580372,207538302,11793834
1,DistilBert,32,242,80.150023231,0.0014604416210204363,330169014,107308878,210755758,11847355
1,DistilBert,32,243,80.488000801,0.0014545484445989132,337590723,107771196,217706428,11857135
1,DistilBert,32,244,80.820099169,0.0014429374132305384,331707101,108372086,211321228,11757873
1,DistilBert,32,245,81.150032289,0.001440724590793252,329529623,106884200,210555115,11837795
1,DistilBert,32,246,81.480430938,0.0014356382889673114,330021052,107636623,210289649,11836146
1,DistilBert,32,247,81.819238712,0.001426351722329855,338415608,107354908,218992560,11811084
1,DistilBert,32,248,82.149495947,0.0014267652295529842,329853729,107149264,210661846,11786104
1,DistilBert,32,249,82.476716851,0.001422808738425374,326836317,107908728,206841980,11830925
1,DistilBert,32,250,82.806303675,0.0014130575582385063,329203548,106441552,210760257,11723873
1,DistilBert,32,251,83.143323578,0.001409462420269847,336625136,108263864,216267163,11813034
1,DistilBert,32,252,83.475759482,0.0014076870866119862,332056347,107042473,212935806,11799274
1,DistilBert,32,253,83.805897466,0.0013949437998235226,329749588,106476903,211306328,11709293
1,DistilBert,32,254,84.139061892,0.0014018767978996038,332774539,108588240,212074940,11852265
1,DistilBert,32,255,84.479051907,0.001387361204251647,339600598,107585832,219849015,11884607
1,DistilBert,32,256,84.809817481,0.001385023002512753,330316166,107324097,210988213,11739563
1,DistilBert,32,257,85.139461517,0.0013737925328314304,329168948,106818999,210254359,11833314
1,DistilBert,32,258,85.470049938,0.001381313195452094,330167984,107117314,210973431,11789864
1,DistilBert,32,259,85.800521648,0.0013686565216630697,330091713,107494391,210458343,11841065
1,DistilBert,32,260,86.133512221,0.0013629511231556535,332611406,107940478,212526988,11851675
1,DistilBert,32,261,86.463584314,0.001357179251499474,329681746,106622796,210936461,11834275
1,DistilBert,32,262,86.797106696,0.0013564659748226404,333128755,108409047,212569669,11863745
1,DistilBert,32,263,87.136748005,0.001350953127257526,339252092,107328167,219754513,11883056
1,DistilBert,32,264,87.466773287,0.0013415797147899866,329637635,106845689,210701447,11800573
1,DistilBert,32,265,87.797675464,0.0013375509297475219,330516641,106808018,211564082,11861465
1,DistilBert,32,266,88.129142121,0.0013373485999181867,331076000,107555532,211346278,11885176
1,DistilBert,32,267,88.460116209,0.0013266319874674082,330585521,107693294,210843149,11751164
1,DistilBert,32,268,88.792840878,0.001328840502537787,332344722,107743135,212420067,11892055
1,DistilBert,32,269,89.122595885,0.0013276382815092802,329327219,106606555,210639656,11712062
1,DistilBert,32,270,89.456400713,0.0013196803629398346,333452062,108128152,213213430,11818005
1,DistilBert,32,271,89.795610163,0.0013163104886189103,338814234,106901960,219754413,11870965
1,DistilBert,32,272,90.126095283,0.0013092552544549108,330089593,107393999,210606075,11784614
1,DistilBert,32,273,90.457586771,0.0013026180677115917,331123332,106985592,211715294,12088789
1,DistilBert,32,274,90.789052088,0.001297177281230688,330965799,107274846,211545001,11856465
1,DistilBert,32,275,91.119541427,0.00129255885258317,330104683,107490870,210462772,11864135
1,DistilBert,32,276,91.452966188,0.0012954036938026547,333029294,107903397,212989556,11845645
1,DistilBert,32,277,91.783364207,0.001285481732338667,330001232,106553944,211328238,11829284
1,DistilBert,32,278,92.116534623,0.0012819815892726183,332788410,108264354,212311845,11922867
1,DistilBert,32,279,92.456646419,0.0012790677137672901,339728929,107400529,220178331,11859535
1,DistilBert,32,280,92.787468935,0.001273111323826015,330434389,107134785,211125345,11868455
1,DistilBert,32,281,93.116611262,0.0012678068596869707,328753700,106867890,209868392,11736764
1,DistilBert,32,282,93.447724932,0.001257746946066618,330734324,107152205,211549701,11762813
1,DistilBert,32,283,93.778754432,0.001255286275409162,330650123,107813096,210681326,11898326
1,DistilBert,32,284,94.112875575,0.001255987910553813,333734286,108332405,213414734,11721172
1,DistilBert,32,285,94.443247682,0.0012556393630802631,329970630,106607295,211258526,11830644
1,DistilBert,32,286,94.77586054,0.001241164281964302,332229021,108378846,211816466,11772224
1,DistilBert,32,287,95.115830853,0.0012348003219813108,339584867,107610962,219980457,11737253
1,DistilBert,32,288,95.446619728,0.0012393440119922161,330399908,107357358,210937161,11841545
1,DistilBert,32,289,95.77604764,0.001238110358826816,329030835,106853589,210134627,11782104
1,DistilBert,32,290,96.107020489,0.0012281665112823248,330589052,107251436,211284586,11794415
1,DistilBert,32,291,96.437289375,0.0012278747744858265,329877969,107564831,210239370,11809085
1,DistilBert,32,292,96.771243344,0.0012169377878308296,333582823,108030579,212762093,12446185
1,DistilBert,32,293,97.101823356,0.001216614618897438,330066133,106656536,211348238,11804135
1,DistilBert,32,294,97.4348782,0.0012147920206189156,332667617,108379086,212165552,11859075
1,DistilBert,32,295,97.774291745,0.0012068653013557196,339023608,107405470,219547170,11792244
1,DistilBert,32,296,98.106081627,0.0012035062536597252,331418816,106994202,212373145,11792794
1,DistilBert,32,297,98.436344554,0.0012016294058412313,329863500,107654853,210221518,11725913
1,DistilBert,32,298,98.768402631,0.0012026455951854587,331677901,107897628,211657283,11855435
1,DistilBert,32,299,99.098768648,0.0011947979219257832,329992081,107406779,210545494,11782314
1,DistilBert,32,300,99.432629177,0.0011922779958695173,333461742,108133532,213231861,11836385
1,DistilBert,32,301,99.761525649,0.0011901459656655788,328492595,105887423,210525584,11800825
1,DistilBert,32,302,100.094184597,0.001179049490019679,332289062,108333275,211880317,11814475
1,DistilBert,32,303,100.433422238,0.0011821776861324906,338853044,107419889,219338987,11826745
1,DistilBert,32,304,100.76401794,0.001176375662907958,330199445,107367289,210720577,11828775
1,DistilBert,32,305,101.091465097,0.0011706551304087043,327067411,107965869,206976372,11846506
1,DistilBert,32,306,101.421980968,0.001165254507213831,330127724,106722618,211270877,11850695
1,DistilBert,32,307,101.760326753,0.001167174894362688,337957329,108291804,217632487,11745093
1,DistilBert,32,308,102.093184574,0.0011613770620897412,332437553,108372946,212010969,11752924
1,DistilBert,32,309,102.42170052,0.001155418111011386,328112899,107668214,208337855,11756434
1,DistilBert,32,310,102.753501163,0.0011477353982627392,331433146,108230374,211119404,11819045
1,DistilBert,32,311,103.093347685,0.001146704307757318,339449285,107401359,219985178,11804114
1,DistilBert,32,312,103.424013268,0.0011517645325511694,330279067,107226866,210934441,11854225
1,DistilBert,32,313,103.751329683,0.0011434531770646572,326934959,107528211,207318709,11822405
1,DistilBert,32,314,104.081597669,0.0011348091065883636,329858169,107133805,210589865,11875156
1,DistilBert,32,315,104.420765039,0.0011408510617911816,338779213,108182542,217916342,12266292
1,DistilBert,32,316,104.752992879,0.001131843077018857,331696081,108316285,211186835,11851325
1,DistilBert,32,317,105.081866501,0.0011229875963181257,328480465,106545505,209831962,11832705
1,DistilBert,32,318,105.412950942,0.0011251455871388316,330706024,108019150,210556915,11868385
1,DistilBert,32,319,105.752160742,0.0011255701538175344,338824184,107327287,219368726,11861985
