task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud
Steps #25-26,2026-04-06T19:16:39,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6609521377831697,4.1420736799927646e-07,6.27147453000548e-07,360.0,203.6578941224781,10.0,6.6017646342516e-05,3.7348085427879596e-05,1.8336635600361563e-06,0.00010519939533043185,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #27-28,2026-04-06T19:16:39,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6641236431896687,4.428746958111262e-07,6.673317661025254e-07,360.0,237.53529731827538,10.0,6.665063630789518e-05,4.397836852376713e-05,1.8512497604307207e-06,0.00011248025459209294,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #29-30,2026-04-06T19:16:40,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6597545854747295,4.4238411149447396e-07,6.712760627053826e-07,360.0,244.03926132384967,10.0,6.587156392633912e-05,4.4654480163330845e-05,1.8296130725906956e-06,0.00011235565716226055,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #31-32,2026-04-06T19:16:41,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6624338440597057,4.152812717726376e-07,6.273006326171147e-07,360.0,203.7758521889674,10.0,6.617517415434125e-05,3.745891885387209e-05,1.8380498306618797e-06,0.00010547214283887518,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #33-34,2026-04-06T19:16:41,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6691917795687914,4.430438710731983e-07,6.62753110123286e-07,360.0,236.85531031118543,10.0,6.675082128494974e-05,4.3918368476170144e-05,1.8540315588729258e-06,0.00011252322131999272,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #35-36,2026-04-06T19:16:42,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6612118426710367,4.416238135131783e-07,6.683846541647992e-07,360.0,241.01912725858375,10.0,6.608341559767713e-05,4.4243646506458845e-05,1.8354963976889842e-06,0.00011216255850182493,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #37-38,2026-04-06T19:16:43,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.662026846781373,4.1537796039216775e-07,6.27877947928976e-07,360.0,204.3382832659311,10.0,6.61258274689317e-05,3.753419669294544e-05,1.836675421024361e-06,0.00010549669958290165,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #39-40,2026-04-06T19:16:43,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6640165206044912,4.4323687626583937e-07,6.68064948077754e-07,360.0,241.0237806502972,10.0,6.632423158735041e-05,4.440586885579023e-05,1.8421398734466877e-06,0.0001125722403165874,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #41-42,2026-04-06T19:16:44,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6644041277468204,4.4109062309268687e-07,6.645424870568956e-07,360.0,235.02685908861952,10.0,6.665733344852934e-05,4.351836814464605e-05,1.8514384826024406e-06,0.00011202714007577759,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #43-44,2026-04-06T19:16:45,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6625343561172485,4.161189548814988e-07,6.284850560183425e-07,360.0,204.87233503087276,10.0,6.618218328803788e-05,3.7664474575649365e-05,1.8382377249913086e-06,0.00010568489558867829,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #45-46,2026-04-06T19:16:45,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6690577268600464,4.4341513946078405e-07,6.633153006927671e-07,360.0,241.10529453394403,10.0,6.634187400341037e-05,4.44330910980284e-05,1.8425500744746788e-06,0.0001126175151759134,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #47-48,2026-04-06T19:16:46,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6625544764101505,4.4191304449569665e-07,6.676090056388833e-07,360.0,240.1706452169525,10.0,6.621846184134473e-05,4.417836868952918e-05,1.8391861632052403e-06,0.00011223601669407921,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #49-50,2026-04-06T19:16:47,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.664215924218297,4.1720570326265903e-07,6.285543176524035e-07,360.0,204.94258951172938,10.0,6.634695101529354e-05,3.7771141322195945e-05,1.8428130023595332e-06,0.00010596090533984909,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #51-52,2026-04-06T19:16:47,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.666721947491169,4.4349674662393624e-07,6.657558017714177e-07,360.0,241.38286471518424,10.0,6.63241209462285e-05,4.447198001855668e-05,1.8421406029827075e-06,0.00011263824156776793,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #53-54,2026-04-06T19:16:48,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6769948750734329,4.448544108022505e-07,6.578277196432081e-07,360.0,232.71584205583136,10.0,6.748390477150676e-05,4.362475712582636e-05,1.874395966943766e-06,0.00011298305786427727,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #55-56,2026-04-06T19:16:49,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6624204237014055,4.1572909063196743e-07,6.280576681213505e-07,360.0,203.74536668115087,10.0,6.624989435076705e-05,3.74958633315714e-05,1.8401211179378931e-06,0.00010558587880027653,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #57-58,2026-04-06T19:16:49,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6665398757904768,4.4441910215989735e-07,6.673010150148021e-07,360.0,240.39048048994866,10.0,6.65701160207392e-05,4.4453368900576606e-05,1.8490142965068448e-06,0.00011287249921782243,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #59-60,2026-04-06T19:16:50,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6732464600354433,4.4383006337932104e-07,6.599879622534817e-07,360.0,230.69353363557502,10.0,6.755495201796278e-05,4.329170129580007e-05,1.8762432452705177e-06,0.00011272289655903317,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #61-62,2026-04-06T19:16:51,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6649217754602432,4.423417823703568e-07,6.659236667663831e-07,360.0,234.69357177344114,10.0,6.68832745403052e-05,4.360392376412392e-05,1.8577082082629209e-06,0.00011234490651269207,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #63-64,2026-04-06T19:16:51,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6670949924737215,4.1738606444159456e-07,6.262534947889296e-07,360.0,202.88666253736855,10.0,6.66137065738438e-05,3.754280781720354e-05,1.8501986490769489e-06,0.00010600671304012441,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #65-66,2026-04-06T19:16:52,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6654368937015533,4.443732258358683e-07,6.684366407318247e-07,360.0,238.1378576602677,10.0,6.680986713618027e-05,4.419531313715197e-05,1.8556673855831191e-06,0.0001128608476589155,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #67-68,2026-04-06T19:16:53,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6646254193037748,4.433244675629766e-07,6.674818604727506e-07,360.0,240.543368113328,10.0,6.638961676508175e-05,4.4360868812987064e-05,1.8440009663916307e-06,0.00011259448654446025,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #69-70,2026-04-06T19:16:53,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.666742067784071,4.165993704399197e-07,6.254716839340399e-07,360.0,203.2951029522923,10.0,6.644089873880134e-05,3.752058557182636e-05,1.8454260710212855e-06,0.00010580691038164893,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #71-72,2026-04-06T19:16:54,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6648989170789719,4.458669358115908e-07,6.71099196126487e-07,360.0,243.16176729970766,10.0,6.648519653826941e-05,4.490836926862585e-05,1.8466507343368403e-06,0.00011324021654123212,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #73-74,2026-04-06T19:16:55,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6704582031816244,4.4462288706806043e-07,6.639789718601109e-07,360.0,238.83797125643707,10.0,6.677051540464156e-05,4.4299202102138224e-05,1.854538513968389e-06,0.00011292425602074836,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #75-76,2026-04-06T19:16:55,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6638696081936359,4.175570719921219e-07,6.294167093330136e-07,360.0,205.10317909241942,10.0,6.638431679457414e-05,3.782197470769688e-05,1.8438536259863055e-06,0.0001060501451282574,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #77-78,2026-04-06T19:16:56,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.67468536272645,4.444701540031125e-07,6.596647395099704e-07,360.0,234.03000561924108,10.0,6.727895233780154e-05,4.373781276711952e-05,1.868700137775802e-06,0.00011288546524269687,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #79-80,2026-04-06T19:16:57,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6651475913822651,4.45628494122092e-07,6.707274138776514e-07,360.0,243.5047549758035,10.0,6.64124872535466e-05,4.492253593468831e-05,1.84463450374702e-06,0.00011317965769198218,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #81-82,2026-04-06T19:16:58,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.668279742822051,4.437592484449128e-07,6.647886103829951e-07,360.0,238.72444310076384,10.0,6.665327958762634e-05,4.420031313401296e-05,1.8513184299485534e-06,0.00011270491115158814,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #83-84,2026-04-06T19:16:58,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6676548831164837,4.188045238832382e-07,6.277911571421493e-07,360.0,203.48954120782275,10.0,6.676972862333045e-05,3.774280797586016e-05,1.8544333728237242e-06,0.00010636696997201427,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #85-86,2026-04-06T19:16:59,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6694417670369148,4.459321420853616e-07,6.666269000473118e-07,360.0,240.32749390098985,10.0,6.680373605340729e-05,4.45975356768713e-05,1.8555057442022697e-06,0.00011325677747448058,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #87-88,2026-04-06T19:17:00,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6668866500258446,4.4456103487047866e-07,6.670855412827183e-07,360.0,240.1927883981435,10.0,6.661282069981081e-05,4.4445591115049865e-05,1.8501351328773587e-06,0.00011290854694773807,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #89-90,2026-04-06T19:17:00,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6687366850674152,4.167047359990166e-07,6.239253421674193e-07,360.0,201.123246016403,10.0,6.671045552939176e-05,3.727030758682304e-05,1.8529077577922017e-06,0.00010583367087400614,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #91-92,2026-04-06T19:17:01,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6667426489293575,4.461056303268956e-07,6.695593729010347e-07,360.0,242.38911137298638,10.0,6.66047196835281e-05,4.4846146991517344e-05,1.849972927528949e-06,0.0001133008396025743,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #93-94,2026-04-06T19:17:02,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6697055008262396,4.452969567666548e-07,6.654027703569886e-07,360.0,238.76764147849642,10.0,6.687948219478122e-05,4.4358368818109284e-05,1.8576036155637749e-06,0.00011309545462845436,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #95-96,2026-04-06T19:17:02,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6670966241508722,4.4336574919930433e-07,6.653430927971353e-07,360.0,238.54429291662356,10.0,6.661387495696548e-05,4.4140868652675636e-05,1.850227545946838e-06,0.0001126049711555879,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #97-98,2026-04-06T19:17:03,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6687617935240269,4.2155375439255834e-07,6.307960879154822e-07,360.0,206.9751540969234,10.0,6.680222209543007e-05,3.840753071671088e-05,1.8554601404401972e-06,0.00010706521295258085,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #99-100,2026-04-06T19:17:04,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6677343752235174,4.465152955237721e-07,6.694725590266903e-07,360.0,242.39105119479123,10.0,6.666567549109452e-05,4.488753591402883e-05,1.8516739830374776e-06,0.00011340488538816133,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #101-102,2026-04-06T19:17:04,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6679375171661377,4.443407951525125e-07,6.657734301646825e-07,360.0,234.7672437034051,10.0,6.717729829251772e-05,4.380947949300662e-05,1.8658332061022542e-06,0.00011285261099162631,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #103-104,2026-04-06T19:17:05,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6707521677017212,4.189256736109528e-07,6.252221036236707e-07,360.0,202.26695288809006,10.0,6.693197917193158e-05,3.7606696757563896e-05,1.859063360219195e-06,0.00010639773928971478,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #105-106,2026-04-06T19:17:06,distilbert,315689c2-8760-4772-a8c7-5cc6308a229c,0.6675982903689146,4.469980944579452e-07,6.70098684089698e-07,360.0,242.2574105329388,10.0,6.675228606909528e-05,4.492114704390815e-05,1.8540723921938015e-06,0.00011352750550519715,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
