timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-06T17:01:15,distilbert,3eb7b2cb-354a-43cc-a297-8c8d6ddd53bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,284.54596665501595,0.00018641721864439372,6.551392059280401e-07,360.0,228.94367317761242,10.0,0.02845028614588082,0.018105234206387877,0.0007902783844775212,0.047345798736746214,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
