batch_size,run_num,num_steps_used,mean_forward_time_ms,std_forward_time_ms,mean_backward_time_ms,std_backward_time_ms,mean_optimizer_time_ms,std_optimizer_time_ms
64,1,424,231.71069499292452,1.3180749956533737,411.13270010613206,3.576749936404996,11.849587415094339,0.10077925064034117
64,2,424,231.96366824764152,1.14439955079411,410.56831947641507,3.3011669597241493,11.830272316037735,0.09376491762137325
64,3,424,231.7126536462264,1.53087114446675,410.86923218632074,3.691208331649106,11.783857745283019,0.0981429363757528
