step,mean_forward_time_ms,std_forward_time_ms,mean_backward_time_ms,std_backward_time_ms,mean_optimizer_time_ms,std_optimizer_time_ms
31,50.413644999999995,0.8324746752982924,103.478462,1.9473491032300778,11.814096999999999,0.028986302161538916
32,50.24239766666667,0.6777541594931987,102.74055633333334,0.5914537828100668,11.820203333333334,0.026802385385135945
33,50.68257566666666,0.9486320545429276,104.27053666666666,1.2170094604095485,11.808633,0.07325670771335559
34,50.477275666666664,0.6815129094040218,104.12812699999999,0.8963657417667219,11.866627333333334,0.18234812375325823
35,50.207407999999994,0.5101264943903624,102.41789433333334,1.6716215576578137,11.829476333333332,0.043068262146658744
36,50.65443200000001,0.9030353009118729,104.85498266666667,1.373761557040136,11.830779999999999,0.056732130111604544
37,50.504345666666666,0.33315160361662993,103.12535933333334,0.15028199304086082,11.840316666666666,0.04305145276681466
38,50.27310166666667,0.7305078121487365,103.99651833333333,4.305931738550244,11.790612666666666,0.13312166167207065
39,50.038355333333335,0.6719233317889274,101.67065366666668,0.6349511118348649,11.757755333333334,0.09829349314340913
40,50.288062333333336,0.8266625387528659,105.33210133333334,4.6200824975935575,11.801363,0.009306869559631248
41,50.36107033333334,0.4552473995272607,103.117892,0.4956368537659375,11.806593,0.07759270182175684
42,50.41226133333333,0.8438609321128304,103.940277,1.1478003371092063,11.826383666666667,0.05069194058559357
43,50.173417,0.77935242901206,102.27684099999999,1.4653547022437965,11.815233333333333,0.11298494535261473
44,50.242931666666664,0.6481743476814971,103.44066866666667,0.8202453395639172,11.781009333333332,0.059509901363834994
45,50.499115999999994,0.726402609956075,103.846705,1.3080202006742865,11.911474333333333,0.22923327182661127
46,50.262611666666665,0.5223583984893243,103.04227433333334,0.3195295116031272,11.941352,0.18100615837313372
47,50.294196,0.7944005581896335,102.75664266666666,1.9791765514641015,11.803186333333334,0.06517239422741358
48,50.35102033333334,0.6645066460287145,103.56809733333334,0.5844368959787937,11.783985999999999,0.06899392097859074
49,50.47599866666667,0.4344541082511835,103.47182199999999,0.7834965691009714,11.862904,0.1613205070875984
50,50.512799666666666,1.106610498259587,103.45212233333335,2.0627335404725264,11.805303333333333,0.04533932527435011
51,50.14828666666667,0.8013632359138613,102.75610633333334,0.9311357045363122,11.891021333333335,0.14689363991110516
52,50.421624333333334,0.6535892791014344,103.90127000000001,0.8919922977240312,11.787536333333334,0.047074378469963256
53,50.33209933333333,0.5241106999254392,103.05173533333333,0.20191865417868746,11.817529666666667,0.026647865980849977
54,50.257159,0.7038388615365015,102.86613833333332,1.695725637827751,11.836393,0.06969400258271803
55,50.350789999999996,1.0887999705689737,103.32152933333333,2.365633165788243,11.827013333333333,0.026157071554999436
56,50.276599,0.6555225249798792,103.79397433333332,0.6411251931926677,11.83401,0.009464455029213024
57,50.699453,0.8310425957717178,104.15647733333333,1.239713265853174,11.812323333333334,0.027593238344444517
58,50.289715666666666,0.4873494983123885,102.262444,0.7131493011838458,11.847263333333332,0.10185507263918306
59,50.263972333333335,0.7649955001601864,103.04547833333334,1.9935214804090589,11.878268,0.04432361158569959
60,50.42236833333334,0.5935938828461208,105.01925566666667,2.1041281793601194,11.786479333333332,0.07144064711586358
61,50.455769,0.6574755594035417,103.00077033333332,1.5060343582336801,11.825576666666668,0.03624057098519982
62,50.508923,1.0472482222224135,103.78715733333333,1.8806277401403377,11.831736999999999,0.029640242525997996
63,50.243598,0.4984094464162971,102.88313466666666,1.1704559678904336,11.807230333333335,0.03947653198209377
64,50.604774,0.7843028818262765,104.32961366666666,1.1171742817113772,11.802145999999999,0.052740535065544956
65,50.67013233333333,0.3642815454759314,102.91851533333333,0.9363844988018187,11.858904333333333,0.0498028631941306
66,50.468525666666665,0.7694133748410755,103.187057,1.9680326728692807,11.776102666666667,0.004126511521046297
67,50.503756,0.8595115394344631,103.37571366666667,2.056993559896662,11.782792666666666,0.05760785432849684
68,50.30326566666667,0.5893094021261961,103.23162766666667,1.318111330855758,11.819516666666665,0.037394251969163794
69,50.598588,1.0155168673375161,103.56049333333333,2.5335439245018723,11.798043333333332,0.0032813826862063138
70,50.354576333333334,0.6550648744836912,103.13131266666666,0.9615738519231588,11.807063,0.0831669459641269
71,50.42029466666667,0.799324422012948,103.38606766666668,1.9030855905356199,11.808086000000001,0.08479410246001813
72,50.311326,0.6079404212355008,103.19748399999999,0.5270652061889528,11.883374333333334,0.14337885814280102
73,50.45386833333333,0.8443878741480895,103.44803766666666,1.8619637951003032,11.823859666666669,0.08652572282467967
74,50.40018799999999,0.6149422627019556,103.19380766666667,1.1966168672989435,11.778818666666666,0.04285942223517868
75,50.391434333333336,0.6235799098706878,103.26481533333333,1.5160560265182614,11.789906333333334,0.021160335165902298
76,50.76604733333334,1.0114367927578727,103.54711999999999,2.0169266000635715,11.817413333333333,0.06312147199118008
77,50.41840466666667,0.5965962911637406,103.09091599999999,1.318381287887154,11.786499666666666,0.023983988082329852
78,50.387883666666674,0.7894364700122068,103.387744,1.773354954454129,11.844623666666665,0.10722038904207246
79,50.399347999999996,0.6120870175791993,102.92090233333334,0.9812266143747458,11.831556999999998,0.012220701002807161
80,50.598624666666666,0.858395015873423,104.091663,1.3853267825563738,11.855120666666666,0.028565158398534164
81,50.385766999999994,0.7250944221968602,103.42853433333335,1.6945747297541454,11.836250666666666,0.029344673815418637
82,50.31235266666667,0.6920192288147299,103.32384966666667,1.5157823234628163,11.81758,0.029358632325092986
83,50.798081333333336,1.000644852453823,104.33108699999998,1.6523798025139407,11.747529,0.034403431413159796
84,50.545397,0.6215227893432365,103.53115000000001,1.4227743445617138,11.914544666666666,0.12198152937774341
85,50.674549000000006,1.0217625005014632,103.48926833333333,2.383265844616235,11.98469,0.2509682102597858
86,50.44215833333333,0.5972665652431359,103.39141066666666,1.4477472886527276,11.829403666666666,0.032100843140536336
87,50.70909966666667,0.8587071559806262,104.45710566666666,0.9915050515707571,11.824387000000002,0.041445514160159846
88,50.33663333333334,0.5594304141288121,102.94974966666666,1.3094210830372068,11.80619,0.013267616703839533
89,50.33934966666666,0.6960995641618597,103.28884599999999,1.9093749344308981,11.891934000000001,0.11677678903360833
90,50.557567000000006,0.6187559237469991,103.77996066666667,0.2871157737435117,11.853370666666665,0.02091077507729784
91,50.61196133333334,0.6960169827758061,104.30881066666666,0.9754531634170545,11.856654,0.030516401295041864
92,50.389057,0.6874157057276188,103.27338533333334,2.128551009232647,11.851166999999998,0.05005708824931789
93,50.272422000000006,0.478473442555594,102.93005933333332,1.0472369013658465,11.871250999999999,0.020861494169881995
94,50.64421166666667,0.5172709514464662,103.93898033333333,0.603702479512329,11.841370333333336,0.015974191257567598
95,50.241938000000005,0.40472867359627757,102.93336633333332,1.072769541182692,11.848270333333332,0.01688859515570628
96,50.26373533333333,0.6498632858819863,102.63284399999999,1.7375720616135657,11.841643666666668,0.02105721340380372
97,50.527253333333334,0.7742804849951536,104.13565366666667,1.259777100121025,11.901227666666665,0.08903808292148561
98,50.46152266666667,0.3603121104838615,103.77514433333333,0.3504769749931269,11.852370333333333,0.028403195319071747
99,50.40966766666667,0.6902077690886511,103.77554766666667,1.3787194611124984,11.839166666666666,0.014312496369722835
100,50.447832000000005,0.42734237355193155,102.76061333333332,0.7447008089604359,11.856217333333333,0.14780583821464313
101,50.619458333333334,0.42929139258123106,103.777061,1.1813067298394562,11.902781333333332,0.13083837789170705
102,50.58198733333334,0.536462631445411,103.90407899999998,1.8220197297397773,11.853687333333333,0.031072843357718972
103,50.274409,0.4761144365244555,103.09384533333332,1.2500607093006806,11.847180666666668,0.028434665539325554
104,50.54812366666666,0.5720611858790392,104.19560100000001,0.6931768233423525,11.828800333333334,0.03840246264672785
105,50.54620333333333,0.2082735341836156,103.175387,0.7102158539965099,11.775159333333335,0.07165282806933314
106,50.41214466666667,0.6273392527303974,103.12573633333334,1.966052696752899,11.839043666666667,0.028307929566348058
107,50.38694733333333,0.5657923488677912,102.90639900000001,1.5406013501159252,11.945598666666667,0.2528598149100272
108,50.601825,0.298303192614494,103.95023366666668,0.17009342121708382,11.865474333333333,0.13811858570204494
109,50.697390000000006,0.60204651040264,104.687553,0.5624632932725524,11.750082333333333,0.028818483397523374
110,50.21772766666666,0.33225847804733677,102.57204966666666,1.3910903891786939,11.833623666666666,0.06023333608835975
111,50.50738633333333,0.5194312523042234,104.39409466666667,0.5899902884000136,11.839313666666667,0.03128914358580828
112,50.65168166666666,0.3058331770301144,104.35621433333331,0.3288985180604127,11.792296333333333,0.013534701856093147
113,50.348150000000004,0.5562955753805716,102.729359,1.6059186002631043,11.792753,0.04371692482323014
114,50.635245,0.8121191890683276,103.95324066666667,1.3854044003468173,11.833583666666668,0.020893456399871432
115,50.555203666666664,0.35977314641358865,103.55424666666666,0.42047072891740245,11.813053333333334,0.046164275628816795
116,50.52507966666667,0.6235154722669946,103.70077300000001,1.6247297978519388,11.782475999999997,0.05733897586284536
117,50.284659,0.5651297198882742,102.41072033333334,0.9035857130512472,11.879934333333333,0.13723213034975992
118,50.61024166666667,0.4172618709040291,104.31822033333333,0.27171437063639525,12.109914999999999,0.246258850949565
119,50.70312333333333,0.6715151344760075,105.12938433333333,0.7928194737929548,11.825763666666667,0.057109438329696435
120,50.33396666666667,0.49567221669802775,102.567063,1.2680026695228215,11.853200333333334,0.021125569728017705
121,50.63117499999999,0.6672500859258085,104.39911833333333,0.7929239016603922,11.810676666666666,0.010922724263357301
122,50.62205166666667,0.17798605732285058,103.877046,0.7715074700746593,11.840487000000001,0.037868938894560646
123,50.45835866666667,0.6582390359446428,103.29114266666666,2.1974208429985262,11.822626666666666,0.023838550550177418
124,50.44991199999999,0.4638748810002537,103.82749566666666,1.3686383266825226,11.814576,0.03878394991488111
125,50.60624466666667,0.38250786820186117,104.13284033333332,0.5340923697286208,11.837417,0.03412733817630672
126,50.73912033333334,0.9953608107627787,104.15105066666666,2.014201865840748,11.827133333333334,0.03366284022974461
127,50.45070166666667,0.5000573089900139,103.056888,1.0652581957821274,11.858904,0.024491808998111972
128,50.889773,0.44300553317650626,104.45163966666667,0.6501048227465527,11.972752666666667,0.09257366733760332
129,50.592554666666665,0.42368246599822135,103.218948,1.0200384153741406,11.754928999999999,0.021683343123235964
130,50.531917,0.5306075970799902,103.64048133333334,1.559506753115333,11.819746666666667,0.04596097216479817
131,50.66197533333334,0.5491372503202941,104.39677833333333,1.0633388802025139,11.826793333333333,0.048878664796957336
132,50.603111666666656,0.424686375618919,103.18320033333333,0.9606617554135989,11.811062666666666,0.0327445368929431
133,50.64699866666666,0.7487894207027319,103.84305833333333,1.3895650056943547,11.827877,0.043711808553295886
134,50.506766,0.43438600990247955,103.10750266666668,1.00469125444702,11.753992333333334,0.05640387772426078
135,50.738677,0.5799479199962718,104.14895000000001,0.9732948398861456,11.820037,0.027378765731858802
136,50.64865533333333,0.7720750532845436,103.713323,1.3649264505206884,11.860460666666667,0.06450145561406571
137,50.690919,0.49085998896630473,103.76910400000001,1.5076045210541773,11.787566,0.027581657020563075
138,50.82062166666666,0.5878557832294669,105.05450966666666,0.9259761368428112,12.014490666666667,0.017910435403231756
139,50.721606666666666,0.42806341275251863,103.837575,1.1762156629602392,11.834053333333335,0.05435006561480247
140,50.84092233333333,0.7185296548510266,104.10870966666666,1.9493392588024114,11.795646333333332,0.06704576880261191
141,50.733399999999996,0.5087036838091523,103.907193,0.5175327090445608,11.81845,0.07167102390087698
142,50.76691066666666,0.8110760973683886,104.10506300000002,1.6014723372097288,11.845643333333333,0.027308685840466612
143,50.52469033333333,0.3200562712435644,103.082725,1.0669124466623299,11.783086000000003,0.0353836892225778
144,50.71364633333334,0.4661257760973224,104.78823466666665,0.368055600770227,11.846420333333333,0.0327242968195393
145,50.760151,0.6299914147375338,104.35764766666667,1.6723512642780285,11.806930333333334,0.0466223735381775
146,50.74460033333333,0.7248742539160407,103.739623,1.5285315750441704,11.843207333333332,0.06414294199936055
147,50.90334633333333,0.9583659535899282,104.72948366666667,0.8674395160449678,11.780705666666668,0.054061584330588365
148,50.67481266666667,0.39809943849537716,103.64255533333333,1.123280747018449,11.816776666666668,0.013942552719403194
149,50.758243666666665,0.7672740257048558,104.20962133333335,1.6154559092470895,11.788726666666667,0.1173954169732932
150,50.65023866666667,0.19998302717314206,103.99613733333335,0.6225873999892169,11.843404000000001,0.024922250319744158
151,50.74407033333333,0.5796167045680558,103.89657633333333,1.3571123469648094,11.952876000000002,0.21343773368127766
152,50.683675666666666,0.6143030032828538,103.70700599999999,1.4815562876856898,11.834457,0.011649853089202378
153,50.611671666666666,0.45754791014748786,104.11970633333333,0.5843617374643295,11.786372666666667,0.048008176702863156
154,50.86895933333333,0.8002597292019198,104.32831366666666,1.4656826512101258,11.823110333333332,0.02577715337917211
155,50.683656000000006,0.4295640464470941,103.46083133333333,1.1095093918468375,11.839410333333333,0.017674254081384688
156,50.75305733333334,0.7001180166467172,104.09270933333333,1.3048722861189652,11.827767,0.0037879251576551265
157,50.52860966666666,0.2577455505752383,103.33133633333334,0.6763739202692081,11.848003333333333,0.01375319513179933
158,50.79324466666667,0.5238655902617907,104.88318666666667,0.8061134094048616,11.800146,0.06991308766604451
159,50.530969666666664,0.5634536985284014,103.53555633333333,0.9734238596553568,11.838437333333331,0.030183691032299648
160,50.66837266666666,0.5788537855022919,103.83239800000001,1.4012487700301488,11.831290333333333,0.029083019381304576
161,50.99635766666666,0.6188053067276753,104.814752,0.9066726909910816,11.899848,0.1372905939567607
162,50.75055699999999,0.4473263685420294,103.799601,1.2192489551244245,11.959089,0.2931596672941213
163,50.86982966666667,0.715715746317165,104.02499866666666,1.6063555338981883,11.792886666666666,0.021701322916664326
164,50.68894233333333,0.32005696362418606,104.04711200000001,0.4846890084951349,11.885561000000001,0.11755785536066936
165,50.627971,0.6478213894361642,104.05427833333334,1.792844105629469,11.827576666666667,0.06093361917967212
166,50.633811666666666,0.3798291393670758,103.78319066666666,0.4530443163448097,11.769602333333333,0.04906243655112709
167,50.78715066666666,0.39933161055610694,104.84309266666668,0.5798966223874141,11.80142966666667,0.06108939276448387
168,50.56760433333333,0.4824029594502212,103.83766833333334,1.535450649544078,11.811633,0.06018235502204861
169,50.632042000000006,0.459377971697602,103.95285033333333,1.1274899881228815,11.852841,0.01567993022943737
170,50.982804666666674,0.7039918266829046,105.03611599999999,0.8097186432070123,11.840803666666666,0.03660908581668388
171,50.68296966666667,0.3834800260265638,103.55385666666666,1.071362442818648,11.873234000000002,0.02021524773531116
172,50.88693033333333,0.5290808405908637,104.347697,1.3317169695318118,11.875561,0.03297105926414887
173,50.72743,0.22794205372418713,104.184468,0.4161314681407799,11.697578,0.06545665853830263
174,50.764890666666666,0.6470813899072758,104.04460533333332,1.3556263701095252,11.858367666666666,0.03968909201951291
175,50.597401,0.47356801017488603,103.54277333333334,0.7559707385278408,11.875884333333332,0.14019515018834813
176,50.904916333333325,0.32523411565260496,104.36955433333333,0.7987416030390142,11.808183333333332,0.03723445375365864
177,50.81702533333333,0.7398538011805671,104.45633233333332,1.8282290422953966,11.823453333333333,0.038930968987854864
178,50.72417633333333,0.4357719152427477,103.78310133333333,1.0440361286920765,11.844406999999999,0.0696098603144698
179,50.969910999999996,0.6984480314590337,104.81746866666667,0.94486112857516,11.791639333333334,0.05801822388123636
180,50.61502466666667,0.39407321814141716,103.53902333333333,0.9015389296721101,11.827767,0.04202746062992633
181,50.85172566666666,0.6039136491538615,105.97718300000001,3.486802264985355,11.805076333333332,0.046832317114716165
182,50.65787533333333,0.306198587786314,103.46808833333334,1.2009531768896502,11.823417000000001,0.047267665977917775
183,50.86903266666667,0.6466431060842884,104.89016033333333,0.8617478398193619,11.740402000000001,0.056900902945384135
184,50.72962366666667,0.45807263786580266,103.70303933333332,1.0281261927226297,11.797656666666667,0.0359954845131077
185,50.69923933333333,0.4549744734777274,103.993621,1.3497465399337014,11.835390333333335,0.018171914767941468
186,50.909953333333334,0.5826704143547476,106.55114933333334,2.210633756460879,11.874403999999998,0.12530320446421148
187,50.744950666666675,0.4541134291367449,103.62482733333333,1.181010831256989,11.819243,0.0567355206462408
188,51.00749866666666,0.9905788213192993,104.64045566666665,1.5029121472891662,11.826853666666667,0.016184475812745056
189,50.74876033333334,0.2955899012928771,104.12674033333333,0.5151779802712225,11.861720333333333,0.11370081203022796
190,50.89716000000001,0.6406676006417042,104.19295800000002,2.036561495559612,11.772752333333335,0.06467376179976989
191,50.67208933333333,0.3837690456945844,103.94648333333333,0.5449305230663212,11.898518000000001,0.1109327547706263
192,50.985458,0.43530080375643887,104.391012,1.6300584198613852,11.830103333333334,0.03501098663753049
193,50.682106000000005,0.31943495060966437,103.16884333333333,0.3209905324605893,11.856974333333334,0.011403698756690612
194,50.75956733333333,0.6098740458294092,104.369931,1.593013492105135,11.830480666666666,0.03343111960933065
195,50.769504000000005,0.34511774880321855,104.026372,0.43918466765587555,11.821046333333333,0.03861498649919911
196,50.716603666666664,0.4842580262033153,104.24598866666668,1.1413889698180648,11.798516,0.06578625457494895
197,50.87130266666666,0.5760252579534442,104.32288999999999,1.831397797407486,11.823963333333333,0.05521366173632496
198,50.90216266666667,0.3932296328283689,104.06749566666667,0.9598363818262626,11.824847,0.03961291533073481
199,51.019888333333334,0.9645201329440112,104.73006433333335,1.6213679891777597,11.856830333333335,0.1231657599226885
200,50.829262,0.4208376215085824,103.96012766666666,1.1484304704257606,11.842720666666667,0.036130540050397
201,51.039915,0.7900462974794593,104.64173266666667,1.741759024791985,11.766722,0.008178227252895734
202,50.757437333333336,0.4470374590706374,104.08457600000001,0.3945180096877722,11.940068666666667,0.0799603950048606
203,50.98159166666667,0.6239133362770306,104.77433466666666,1.7601087267030793,11.844080333333332,0.031958490332513106
204,50.76387033333333,0.3008706294843913,103.892356,1.0694126089120113,11.751439,0.031188082002586354
205,50.950821,0.6854727278185443,104.28426633333333,1.2506856350363718,11.812933333333334,0.038101440528322275
206,50.83909566666667,0.31119079030288366,103.79819766666667,0.5673716520318367,11.818003333333332,0.0504605428263838
207,50.89714633333333,0.6472404388574116,104.03079566666666,1.6119565193470156,11.826426666666668,0.06547842965689749
208,50.76194733333333,0.3229346313456235,103.69928566666665,0.09779673410872369,11.987379333333331,0.24786746245793026
209,50.975994333333325,0.4693869321757188,104.64863266666667,1.4274669568309928,11.820256666666666,0.059939655523979146
210,50.83993533333333,0.5761706776349647,104.25829933333334,1.7516556545212645,11.866610999999999,0.0099481139921092
211,50.80715833333334,0.3863202635241042,104.34752066666668,0.9154656863751546,11.8119,0.026137577680420302
212,50.976978,0.6030514280167143,104.77579800000001,1.5382606286351486,11.851047666666666,0.03497694458258616
213,50.83667166666667,0.4244944168965411,103.93212666666666,1.2899419700576935,11.842700666666667,0.029721928341433577
214,51.07120633333333,0.729631970573065,105.02690600000001,2.079092186166114,11.830923333333333,0.009187082035844379
215,50.872733000000004,0.43024182199897937,104.46648266666666,1.3856807562383648,11.839413333333333,0.04344564137325349
216,50.935924,0.6154060498427025,104.66867966666666,1.302768184959374,11.875644,0.08996339742361914
217,50.89381966666667,0.46229607294063574,104.43899566666666,0.6963443010762279,11.828000000000001,0.02428396905367856
218,51.043909000000006,0.6314065645707237,104.33623399999999,1.9996261239269146,11.781389333333331,0.06769418582369857
219,50.821508333333334,0.41854796439157677,104.45991266666665,0.6787726089717582,11.955945666666667,0.3209116008892994
220,51.05937633333334,0.3750517171328942,104.76092466666667,1.8283329202736414,11.812293000000002,0.019346335079285452
221,50.91472666666667,0.4860672538099374,103.88033533333332,0.8492235462269803,11.81865,0.082798090926059
222,51.33545766666666,0.8294214399690524,105.14323133333333,1.0700218685131337,11.848557,0.009298710286916435
223,50.88565666666667,0.46810491877391613,103.99858466666666,1.4647638240103191,11.848650666666666,0.027731775138518006
224,51.09634366666666,0.8518019339238047,104.15596433333333,1.8127255514126626,11.841287,0.01904170798536682
225,51.012768666666666,0.20440870036848685,104.59693833333334,0.28447841712919725,11.817739333333334,0.025708942750205584
226,51.113823333333336,0.7555511069969617,104.46919933333334,1.6867507765945555,11.814943,0.03828204012327429
227,50.74681733333333,0.37458511889066504,103.786894,0.07965136305802027,11.791775999999999,0.036761830803158056
228,51.077637,0.43497454644151373,104.94920433333334,1.0473585645634127,11.813743333333333,0.01373735951095876
229,50.803585,0.25364992703133005,103.12257266666666,0.7159454031630745,11.828503333333336,0.06161278676000058
230,50.93711366666667,0.6134078392532456,104.58472433333333,1.3468391533127977,11.839353666666668,0.03677522178496468
231,51.07223933333333,0.2982769123236548,104.48711933333334,0.6302474397094603,11.798149666666667,0.0636008231419478
232,50.89971666666667,0.5094485340938117,104.23834533333333,1.4405883290122588,11.925411333333335,0.06949773600868799
233,50.98451133333333,0.49243449417595897,104.70678666666667,1.3051710710456048,11.736252,0.09137102164253169
234,51.04728933333333,0.38676204924518304,104.92174399999999,1.128025377060729,11.863318,0.0008676502751687929
235,50.96809433333333,0.386526348784053,104.92769399999999,1.0493642562842491,11.844726999999999,0.0341108011779257
236,51.17534800000001,0.27193984099245,104.93592066666668,0.8518366409055987,11.840939666666666,0.07562964461990615
237,51.067106333333335,0.5132587246509647,105.072807,1.560893628490745,11.872790333333333,0.02198037138752031
238,50.924333999999995,0.4878870796362646,104.115633,1.0782542468253926,11.863894,0.015295479430210162
239,50.90389,0.5121890785920773,105.29320766666666,1.1256674931258919,11.857660666666668,0.02301510513409266
240,51.05321266666667,0.3436426514918262,104.68041633333333,0.3955922181417828,11.867817,0.014076037190913646
241,51.203402000000004,0.5830283583145862,104.58941166666666,1.839041444623888,11.833283333333334,0.0477315878882458
242,51.026632,0.5932791731899917,103.99187833333333,1.4418805133190977,11.830667,0.03928951620979874
243,51.08841900000001,0.9376452700136643,105.34317133333333,1.0677071546095074,11.879674,0.15377179529419507
244,50.805211333333325,0.3344532661080398,104.44531566666667,0.7879041340571379,11.820902666666667,0.05071140463774737
245,51.033025333333335,0.8147640319812438,104.65212000000001,2.104681268330435,11.826146666666666,0.028628847205805566
246,50.92189033333333,0.40312121118260774,104.073166,0.8364877641310742,11.833332999999998,0.02121360551627211
247,50.94035033333333,0.7059955543693833,104.82212600000001,1.233524577804192,11.862667,0.03161461549663408
248,50.84870166666667,0.40211958043016416,103.94483733333334,1.1024436700350455,11.823716333333335,0.020627774827482338
249,50.94160366666667,0.553379742067175,104.42180533333334,1.8750268700171597,11.927748000000001,0.10110375566219076
250,50.95911366666667,0.19965082033974574,104.21658500000001,0.6533090909033816,11.815626,0.05427156471855226
251,50.94387733333334,0.6021375018650897,104.65477266666666,1.8011875376779398,11.815239999999998,0.042096599518250795
252,50.78163766666666,0.38489406401025744,103.881366,0.5625064489612549,11.82814,0.049543591603757736
253,50.89792633333334,0.4004524205075233,105.02422233333334,1.1900467479243553,11.868057333333333,0.00985086312631214
254,50.91239033333333,0.4858709117464576,104.89917366666664,0.9123050759243502,11.912988333333333,0.13200448968627315
255,51.07298266666667,0.5055841405110878,103.83783466666667,2.022649727635102,11.838983666666666,0.020478480835583217
256,51.02949866666666,0.5433551775517856,104.755111,1.686334537579359,11.810693333333333,0.04650392278435639
257,50.789714333333336,0.6082039178082734,103.83885500000001,1.5383442240903087,11.843324,0.012506046177748979
258,51.11073733333333,0.493230549040036,105.24888333333332,1.099037563664381,11.831100666666666,0.017898020123280234
259,51.01759466666667,0.522203310148768,104.77233466666667,1.565415962104109,11.787202666666666,0.011364242004345937
260,50.830404666666674,0.5125162074923446,104.13230033333333,1.211717176114266,11.917741666666666,0.09933149168483
261,51.12707366666666,0.27526296297419617,104.61504166666667,0.5086030003788182,11.81585,0.04334269822011578
262,51.139113666666674,0.48531229177750507,104.22032866666666,2.1887888503421977,11.769215666666668,0.046058538679959266
263,50.856696,0.48105327662120856,104.201025,0.7848328699468465,11.805326666666666,0.039897488759737136
264,51.37306433333333,0.4652306370676111,105.328778,1.382452354102305,11.804816666666667,0.07529055438986544
265,50.97145766666667,0.5563712539135488,103.57494733333333,1.4883113097905067,11.850847666666667,0.12831964989561537
266,51.18005466666667,0.7196151412639485,104.81024533333334,1.104296648526261,11.846377333333335,0.008266967057713983
267,51.27439666666667,0.290861978615858,105.03850966666668,1.0460196230780452,11.82952,0.05002316672302929
268,50.91771966666666,0.5575431406028878,104.28675299999999,1.9612991067649514,11.814713333333332,0.024738927732084824
269,51.061175999999996,0.49300971307571567,104.52130066666666,0.8200702009683882,11.807319666666666,0.0849373764271853
270,51.170007999999996,0.5021210638591028,104.42364199999999,2.029064723302096,11.842264,0.022276770389802858
271,50.92365066666667,0.4799787453797631,104.30188333333335,1.470158739510923,11.935201999999999,0.10646558816350021
