step,mean_forward_time_ms,std_forward_time_ms,mean_backward_time_ms,std_backward_time_ms,mean_optimizer_time_ms,std_optimizer_time_ms
1,196.89396966666666,4.168841978886871,228.830424,1.1101889054890557,32.85048966666667,0.2859481306466832
2,104.41416066666666,0.8974872217237005,210.577852,6.224363654920887,11.825600333333332,0.021983503754709813
3,106.21582566666666,1.2183943222103195,209.28033633333334,3.0052396679974285,11.980431666666666,0.2604466317047184
4,105.79080166666667,0.4161590833543485,207.20676966666667,1.0581305262378304,11.892850333333334,0.08366782177356687
5,106.21677566666666,0.6938310613516293,208.17620399999998,0.8540217368199702,11.839673,0.1346092677307174
6,106.226039,0.8946701247521401,208.616754,3.094088992250709,11.903837666666666,0.06396979185782418
7,105.47382900000001,0.8640936081067828,206.52950133333334,0.939414329797743,11.846800333333332,0.06304274516019491
8,106.36466166666666,1.0844832457923606,210.823233,5.249785209007414,11.864613666666665,0.04350708935717605
9,105.85369266666667,0.7284322953716008,208.56000666666668,0.844429631847639,11.902484666666666,0.046636260970765155
10,106.51866,0.8336106122902942,210.64878633333333,2.2251568067397764,11.891424666666666,0.12584587491981275
11,106.30022966666667,0.9537405684505256,208.27402233333336,1.5486088727839948,11.825412666666667,0.0599542863966652
12,106.60168966666667,1.3030041499206158,209.1291203333333,1.6465880025927324,11.864396666666666,0.13759137058090998
13,106.00678866666668,0.9984598342979685,208.53275666666664,1.925808884171612,11.991315666666667,0.2495684467742939
14,106.19928499999999,1.0774401369468254,209.206265,2.5658749472121545,11.820426333333335,0.04493011241175948
15,106.44019966666667,0.25546891209956063,208.47965466666665,1.1727926997429483,11.960472000000001,0.3024928717127066
16,106.90295033333332,0.7322138397007667,209.1568103333333,2.3742731969830957,11.862350333333334,0.188627827897512
17,105.64076566666665,0.6804405688819125,208.52687,1.5227393828452767,11.837976,0.03234770534365607
18,107.02536966666666,1.103315490650493,210.26090666666667,2.414468642493488,11.869857666666666,0.14204087214014538
19,106.11764333333333,0.23470073375542638,209.62886600000002,0.33166800535626384,11.858480333333333,0.1672322259145449
20,107.06436333333333,1.5812001238683635,210.00865233333332,2.5420580933104784,11.851546666666666,0.07373575787454414
21,105.863023,0.40850239782283126,206.608569,0.8530960605910658,11.860333333333335,0.08363560483629735
22,106.933575,0.26262478523360894,214.21013833333336,3.9942468743339377,11.861467,0.11735608548345534
23,105.59302433333333,0.5946002630358708,208.33917966666664,0.7837254700680105,11.815742666666667,0.03324450276862862
24,106.73294166666666,0.9975692586273579,208.29544533333333,2.8293519393405835,11.895761333333333,0.1464585348497428
25,106.55948833333332,0.595992592451732,209.962678,1.4511814338958489,11.800435666666667,0.03036063474852469
26,106.55432466666667,1.2486728186616085,209.37733133333333,2.4132175783228313,12.046296333333336,0.26614706024364315
27,107.095461,0.6596888128345013,209.55981766666665,0.8829717668115523,11.813089,0.08536033568350117
28,106.657247,1.0527347072667474,209.20863433333332,1.6193720953734945,11.979396,0.30720695483826604
29,106.76516166666666,0.48770338457850315,209.366318,2.1390609590264154,11.773488333333333,0.019882283001037105
30,106.91884766666668,0.9745563593298895,209.99071833333332,0.7665610112093657,11.908263666666665,0.13283123903786023
31,107.04536,0.8276753917128415,209.953534,2.1620499427911004,11.803542666666667,0.014711991242973385
32,106.63923933333335,0.5496247156236087,208.24960133333335,0.4897070466986799,11.897294333333335,0.0909571438444135
33,106.78536899999999,0.9847741311442896,213.12882633333334,4.519661873986182,11.797165333333334,0.06740167683621388
34,105.86125266666666,0.3586552606003901,208.46010133333334,0.478626608767568,11.869401000000002,0.13089146766691823
35,107.17922933333334,0.269002437768379,209.42245866666667,0.47789022992767566,11.821196333333333,0.07140767673250045
36,106.61791266666665,0.18373211114373664,208.65625533333332,0.024387764500538894,11.827022666666666,0.05935588324954304
37,106.43676633333332,0.3432020969288096,209.02234133333332,0.8608530958731142,11.794345333333332,0.05742920685795082
38,107.30171466666667,0.21690814780762338,210.1831646666667,0.4318433056032287,11.848236666666665,0.07901258115220197
39,106.03206899999999,0.5821794669592891,208.81630499999997,0.7218142204418012,11.873547666666667,0.04978082990804078
40,107.36700533333332,0.3204966421982217,210.31993133333333,0.7400771227583859,11.832889666666667,0.05226983244983069
41,106.27311666666667,0.49510245316937446,207.70172499999998,1.4516322326085087,11.752038333333333,0.06809555516576175
42,106.885694,0.5473870171122077,211.79953333333333,4.4900956263184755,11.821032666666667,0.03582001251163043
