batch_size,run_num,num_steps_used,mean_forward_time_ms,std_forward_time_ms,mean_backward_time_ms,std_backward_time_ms,mean_optimizer_time_ms,std_optimizer_time_ms
32,1,849,107.4772474393404,0.6352338040756838,211.5885034558304,2.421376250074359,11.842221620730271,0.07939020498693639
32,2,849,107.94180153121319,0.8695381425123846,211.68955246760896,2.1701041547203723,11.840035460541815,0.07429771650536426
32,3,849,107.65688632508834,0.6682861012711057,211.98932447585395,2.6324206955874994,11.806306526501766,0.08027290546392273
