batch_size,run_num,num_steps_used,mean_forward_time_ms,std_forward_time_ms,mean_backward_time_ms,std_backward_time_ms,mean_optimizer_time_ms,std_optimizer_time_ms
16,1,1699,51.13497684873455,0.4435042778441065,104.7818851783402,1.2846685370560051,11.82725028722778,0.062196023008331526
16,2,1699,51.34926158740436,0.28189488420518183,105.42361963861094,1.149962284149366,11.837750753972925,0.05741847450974814
16,3,1699,50.93342946085933,0.39576171556953393,104.4584231400824,1.1378721212442124,11.788270693349029,0.06836479540626635
