task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud
Steps #34-36,2026-04-06T19:02:19,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5053830500692129,3.2489106429533565e-07,6.434522148844271e-07,360.0,214.2287283052428,10.0,5.0845065154135225e-05,3.0257801988398114e-05,1.412187278684642e-06,8.251505442121798e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #37-39,2026-04-06T19:02:19,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.505493450909853,3.509690309271481e-07,6.95348497524703e-07,360.0,265.98536697294355,10.0,5.045628640800717e-05,3.7280585374332986e-05,1.401402149349451e-06,8.91382739316895e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #40-42,2026-04-06T19:02:20,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5073510948568583,3.304819311549963e-07,6.522120124736916e-07,360.0,227.227483123703,10.0,5.059421882033343e-05,3.19355811129185e-05,1.4052094632966638e-06,8.393500939654869e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #43-45,2026-04-06T19:02:20,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5053437370806932,3.2651204094613476e-07,6.466913310217574e-07,360.0,220.7076091757349,10.0,5.053831674158569e-05,3.098474700635734e-05,1.4036824409332554e-06,8.29267461888764e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #46-48,2026-04-06T19:02:21,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5090021509677172,3.2420619389668954e-07,6.378667188609443e-07,360.0,216.71892816410633,10.0,5.052256286144257e-05,3.0415302106234776e-05,1.4032477099034518e-06,8.234111267758069e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #49-51,2026-04-06T19:02:21,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5036352276802063,3.2786907435896336e-07,6.515760645477958e-07,360.0,225.18093211367272,10.0,5.036692973226311e-05,3.150558075759591e-05,1.398891795219647e-06,8.327140228507851e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #52-54,2026-04-06T19:02:22,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5117660518735647,3.273765457143651e-07,6.405560375591022e-07,360.0,219.77834829832597,10.0,5.075195059180257e-05,3.0984747013462766e-05,1.4096134342253212e-06,8.314631103949069e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #55-57,2026-04-06T19:02:22,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5039610210806131,3.253293134428695e-07,6.464758879137558e-07,360.0,220.80095799653185,10.0,5.034721530973907e-05,3.0880858041371084e-05,1.3982865390264327e-06,8.26263598901365e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #58-60,2026-04-06T19:02:23,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.505540119484067,3.2589944745352085e-07,6.452720394710312e-07,360.0,220.24624738725797,10.0,5.048290882259609e-05,3.088613581780919e-05,1.4021165203303084e-06,8.277116116073551e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #61-63,2026-04-06T19:02:23,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5038976520299911,3.2853742771472284e-07,6.52730488942757e-07,360.0,223.24244545536635,10.0,5.0634512491524184e-05,3.1400302894724064e-05,1.4063336834725392e-06,8.344114906972083e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #64-66,2026-04-06T19:02:24,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5057937763631344,3.237667765890385e-07,6.407396360004846e-07,360.0,216.16738315713278,10.0,5.0501548126339994e-05,3.0325302034839297e-05,1.4026603609737393e-06,8.222951052215305e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #67-69,2026-04-06T19:02:24,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5077536031603813,3.2491343471305465e-07,6.409371140939135e-07,360.0,216.95336205646316,10.0,5.0612362101674175e-05,3.0502802182752475e-05,1.4055717219081218e-06,8.252073600633486e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #70-72,2026-04-06T19:02:25,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5041640978306532,3.264830054792134e-07,6.482448447827375e-07,360.0,222.7711198651673,10.0,5.0357894785702136e-05,3.116280271342475e-05,1.3986743313984756e-06,8.291937183052545e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #73-75,2026-04-06T19:02:25,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5118150506168604,3.527146821629299e-07,6.902924833481945e-07,360.0,264.0509177331837,10.0,5.0861764512956115e-05,3.7307252064522345e-05,1.4126136743773999e-06,8.958163025185595e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #76-78,2026-04-06T19:02:26,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5050966050475836,3.266023541202027e-07,6.471612256950268e-07,360.0,221.36552896845947,10.0,5.049603693187241e-05,3.10511359487009e-05,1.402510831960375e-06,8.294968371253333e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #79-81,2026-04-06T19:02:26,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5094523206353188,3.2516365062161285e-07,6.391721535101674e-07,360.0,217.9439783411197,10.0,5.056619234383112e-05,3.061363560874497e-05,1.4044572909673088e-06,8.258428524354332e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #82-84,2026-04-06T19:02:27,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5061601232737303,3.272943976558781e-07,6.47214454517549e-07,360.0,221.54289505685816,10.0,5.0587865523994e-05,3.1132524902943715e-05,1.4050568453967548e-06,8.312544727233449e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #85-87,2026-04-06T19:02:27,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.509404519572854,3.2730952685898655e-07,6.430871634284791e-07,360.0,222.0511797819556,10.0,5.054673794657001e-05,3.1178636056949927e-05,1.4039157475862271e-06,8.312928975110628e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #88-90,2026-04-06T19:02:28,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5036415383219719,3.2535168023100234e-07,6.466144042014223e-07,360.0,220.7090425225841,10.0,5.035860389471063e-05,3.0874746919096197e-05,1.3986897396130697e-06,8.263204055342002e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #91-93,2026-04-06T19:02:28,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5115354284644127,3.267417782721461e-07,6.394576479288424e-07,360.0,220.72093169419264,10.0,5.057268738746642e-05,3.100780259046587e-05,1.404604346801839e-06,8.298509432473405e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #94-96,2026-04-06T19:02:29,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5042175278067589,3.272307847398247e-07,6.499001586579748e-07,360.0,223.88793945681678,10.0,5.037837401032446e-05,3.133169172997441e-05,1.3992252759635444e-06,8.310929101626278e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #97-99,2026-04-06T19:02:29,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5063244942575693,3.2600346867205226e-07,6.447104633574073e-07,360.0,219.80648471024537,10.0,5.053669679909944e-05,3.085724690521374e-05,1.4036365163822993e-06,8.279758022069561e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #100-102,2026-04-06T19:02:30,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5052769184112549,3.24419808774829e-07,6.425319054624564e-07,360.0,214.34441068485404,10.0,5.076129995286471e-05,3.022419084430794e-05,1.4098752755671733e-06,8.23953660727397e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #103-105,2026-04-06T19:02:30,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5070413388311863,3.5253217120563115e-07,6.959220471064082e-07,360.0,266.52594238767216,10.0,5.0637961737811646e-05,3.7490863327604984e-05,1.406451490604214e-06,8.953527655602067e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #106-108,2026-04-06T19:02:31,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5055802911520004,3.293908480079041e-07,6.521525349121393e-07,360.0,222.3920139728642,10.0,5.0838766060769605e-05,3.140724734862488e-05,1.4118853025138375e-06,8.365789871190828e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #109-111,2026-04-06T19:02:31,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5064016971737146,3.2611476294693976e-07,6.44579251110409e-07,360.0,219.6271450996099,10.0,5.056933239102365e-05,3.0851969128775636e-05,1.4045449542916488e-06,8.282584647409082e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #112-114,2026-04-06T19:02:32,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5063121765851974,3.261216072442126e-07,6.448703174217757e-07,360.0,215.53376740333613,10.0,5.092378370463854e-05,3.0489468834105082e-05,1.4143322335763133e-06,8.282758477232014e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #115-117,2026-04-06T19:02:32,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5122954864054918,3.284705900348907e-07,6.421251075817312e-07,360.0,223.08446739717263,10.0,5.063770357519406e-05,3.1380025099281283e-05,1.4064451213926052e-06,8.34241737958678e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #118-120,2026-04-06T19:02:33,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5048526804894209,3.2555696566300695e-07,6.454337894121521e-07,360.0,219.48455513956492,10.0,5.049501601606587e-05,3.0786691297635116e-05,1.4024711420966543e-06,8.268417845579785e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #121-123,2026-04-06T19:02:33,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5108388550579548,3.279669783506957e-07,6.429722018961635e-07,360.0,221.57703264238506,10.0,5.068893823772678e-05,3.1199469404441516e-05,1.407860064258177e-06,8.329626770642654e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #124-126,2026-04-06T19:02:34,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5061017107218504,3.277444462685026e-07,6.48336057759585e-07,360.0,222.0828600847402,10.0,5.061123706400373e-05,3.122280275391631e-05,1.4057097232176186e-06,8.323974954113763e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #127-129,2026-04-06T19:02:34,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5089949648827314,3.2627672294865975e-07,6.418356633191575e-07,360.0,218.78992211503606,10.0,5.0666380301117846e-05,3.0793357964853385e-05,1.4072424214747216e-06,8.286698068744576e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #130-132,2026-04-06T19:02:35,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5061167012900114,3.275584265268509e-07,6.482076834820492e-07,360.0,222.2880247844682,10.0,5.0565001182258096e-05,3.122308053349343e-05,1.4044229769044397e-06,8.319250469265588e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #133-135,2026-04-06T19:02:35,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5101338606327772,3.5309941107268955e-07,6.932395958989114e-07,360.0,265.5045776385703,10.0,5.08008636534215e-05,3.746752997813019e-05,1.4109491474098665e-06,8.967934277896153e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #136-138,2026-04-06T19:02:36,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5078905317932367,3.27042236834573e-07,6.446040069882851e-07,360.0,218.69594267967074,10.0,5.079338736832138e-05,3.085724691231917e-05,1.410769790204035e-06,8.306140407084465e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #139-141,2026-04-06T19:02:36,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5100455414503813,3.2583351001016876e-07,6.3940343610886e-07,360.0,214.9549142992455,10.0,5.09292908012866e-05,3.041057987474005e-05,1.4145438507613244e-06,8.275441452678832e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #142-144,2026-04-06T19:02:37,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5092369075864553,3.297555027659689e-07,6.4842243191694e-07,360.0,223.85839775435844,10.0,5.07695460692046e-05,3.1570858595841855e-05,1.4101081889950502e-06,8.375051285404184e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #145-147,2026-04-06T19:02:37,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5051519945263863,3.3099695230793443e-07,6.556949060574022e-07,360.0,201.64002641329108,10.0,5.294146295636891e-05,2.9653912612559452e-05,1.4704376666082344e-06,8.406581323553743e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #148-150,2026-04-06T19:02:38,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5112669728696346,3.26863572079216e-07,6.402140091433776e-07,360.0,218.0155126663411,10.0,5.082437563687543e-05,3.078002462331142e-05,1.4116269639796654e-06,8.301602722416649e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #151-153,2026-04-06T19:02:38,distilbert,83ea3a15-c848-4b06-b3cd-3aaf54f6d5bd,0.5077604595571756,3.2843986694133025e-07,6.474267596984044e-07,360.0,221.6685207409078,10.0,5.0754169933497906e-05,3.1252525005243115e-05,1.4096758794039438e-06,8.341637081814464e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
