run_num,model,batch_size,timestamp_ns,time_since_start_s,step,state,process_cpu_percent,process_memory_rss_bytes,gpu_util_pct,gpu_mem_used_mb
1,DistilBert,16,11426360614642316,0.501154147,3,forward,100.4,1382457344,83,7361.25
1,DistilBert,16,11426361121510852,1.008022683,6,backward,99.1,1383510016,99,7361.25
1,DistilBert,16,11426361626390143,1.512901974,9,backward,99.6,1383518208,99,7361.25
1,DistilBert,16,11426362128140550,2.014652381,12,backward,103.7,1383522304,99,7361.25
1,DistilBert,16,11426362629426369,2.5159382,15,backward,97.8,1383620608,99,7361.25
1,DistilBert,16,11426363130493675,3.017005506,18,backward,101.8,1383628800,99,7361.25
1,DistilBert,16,11426363631543780,3.518055611,21,backward,99.8,1383628800,99,7361.25
1,DistilBert,16,11426364132688527,4.019200358,24,backward,99.8,1383645184,99,7361.25
1,DistilBert,16,11426364633945366,4.520457197,27,backward,99.8,1383645184,99,7361.25
1,DistilBert,16,11426365134986881,5.021498712,30,backward,99.8,1383645184,99,7361.25
1,DistilBert,16,11426365636047566,5.522559397,33,backward,101.8,1383657472,99,7361.25
1,DistilBert,16,11426366137099931,6.023611762,36,backward,99.7,1383661568,99,7361.25
1,DistilBert,16,11426366638410251,6.524922082,39,backward,99.7,1383661568,99,7361.25
1,DistilBert,16,11426367140027476,7.026539307,42,backward,101.7,1383661568,99,7361.25
1,DistilBert,16,11426367641514519,7.52802635,45,backward,99.7,1383661568,98,7361.25
1,DistilBert,16,11426368142907440,8.029419271,48,backward,101.7,1383673856,99,7361.25
1,DistilBert,16,11426368644394463,8.530906294,51,backward,99.7,1383673856,98,7361.25
1,DistilBert,16,11426369145915466,9.032427297,54,backward,99.8,1383686144,99,7361.25
1,DistilBert,16,11426369647044063,9.533555894,57,backward,99.8,1383690240,98,7361.25
1,DistilBert,16,11426370148238291,10.034750122,60,optimizer,101.8,1383690240,99,7361.25
1,DistilBert,16,11426370649412248,10.535924079,64,forward,99.7,1383690240,98,7361.25
1,DistilBert,16,11426371150857120,11.037368951,67,forward,99.7,1383694336,99,7361.25
1,DistilBert,16,11426371652017357,11.538529188,70,forward,101.8,1383694336,99,7361.25
1,DistilBert,16,11426372153108213,12.039620044,73,forward,99.8,1383694336,99,7361.25
1,DistilBert,16,11426372654200688,12.540712519,76,forward,99.8,1383710720,99,7361.25
1,DistilBert,16,11426373155363786,13.041875617,79,forward,99.2,1383710720,99,7361.25
1,DistilBert,16,11426373659093497,13.545605328,82,forward,101.7,1383714816,99,7361.25
1,DistilBert,16,11426374160553629,14.04706546,85,forward,99.7,1383718912,98,7361.25
1,DistilBert,16,11426374662018522,14.548530353,88,forward,101.7,1383718912,99,7361.25
1,DistilBert,16,11426375163378962,15.049890793,91,forward,99.8,1383792640,98,7361.25
1,DistilBert,16,11426375664728903,15.551240734,94,backward,99.7,1383792640,99,7361.25
1,DistilBert,16,11426376165968801,16.052480632,97,backward,101.8,1383796736,98,7361.25
1,DistilBert,16,11426376667094408,16.553606239,100,backward,97.8,1383796736,99,7361.25
1,DistilBert,16,11426377168061851,17.054573682,103,backward,99.7,1383796736,98,7361.25
1,DistilBert,16,11426377669339840,17.555851671,106,backward,99.8,1383796736,99,7361.25
1,DistilBert,16,11426378170394156,18.056905987,109,backward,101.8,1383800832,98,7361.25
1,DistilBert,16,11426378671489681,18.558001512,112,backward,99.8,1383804928,99,7361.25
1,DistilBert,16,11426379172488766,19.059000597,115,backward,99.8,1383804928,98,7361.25
1,DistilBert,16,11426379673478580,19.559990411,118,backward,101.7,1383813120,99,7361.25
1,DistilBert,16,11426380174836740,20.061348571,121,backward,101.7,1383829504,98,7361.25
1,DistilBert,16,11426380676372224,20.562884055,124,backward,99.7,1383833600,99,7361.25
1,DistilBert,16,11426381177801176,21.064313007,127,backward,99.8,1383833600,98,7361.25
1,DistilBert,16,11426381678773739,21.56528557,130,backward,99.6,1383837696,99,7361.25
1,DistilBert,16,11426382180672899,22.06718473,133,backward,101.8,1383845888,98,7361.25
1,DistilBert,16,11426382681685784,22.568197615,136,backward,97.8,1383845888,99,7361.25
1,DistilBert,16,11426383182699568,23.069211399,139,backward,99.8,1383849984,98,7361.25
1,DistilBert,16,11426383683795764,23.570307595,142,backward,103.8,1383849984,99,7361.25
1,DistilBert,16,11426384184771248,24.071283079,145,backward,99.8,1383849984,98,7361.25
1,DistilBert,16,11426384685750022,24.572261853,148,backward,99.8,1383849984,99,7361.25
1,DistilBert,16,11426385186788927,25.073300758,151,backward,99.6,1383862272,98,7361.25
1,DistilBert,16,11426385688660077,25.575171908,154,backward,99.8,1383866368,99,7361.25
1,DistilBert,16,11426386189671601,26.076183432,157,backward,101.8,1383866368,98,7361.25
1,DistilBert,16,11426386690719866,26.577231697,160,backward,99.8,1383866368,99,7361.25
1,DistilBert,16,11426387191691460,27.078203291,163,backward,99.7,1383866368,98,7361.25
1,DistilBert,16,11426387693075400,27.579587231,166,backward,99.7,1383870464,99,7361.25
1,DistilBert,16,11426388194768587,28.081280418,169,backward,99.7,1383870464,98,7361.25
1,DistilBert,16,11426388696049866,28.582561697,172,backward,101.7,1383870464,99,7361.25
1,DistilBert,16,11426389197448547,29.083960378,175,backward,99.7,1383870464,98,7361.25
1,DistilBert,16,11426389698973941,29.585485772,178,backward,99.8,1383882752,99,7361.25
1,DistilBert,16,11426390200263630,30.086775461,181,backward,101.7,1383882752,98,7361.25
1,DistilBert,16,11426390701354676,30.587866507,184,backward,99.8,1383886848,99,7361.25
1,DistilBert,16,11426391202443322,31.088955153,187,backward,99.8,1383886848,98,7361.25
1,DistilBert,16,11426391703487167,31.589998998,190,backward,99.7,1383886848,99,7361.25
1,DistilBert,16,11426392204841657,32.091353488,193,backward,99.8,1383890944,98,7361.25
1,DistilBert,16,11426392705900712,32.592412543,196,backward,99.8,1383890944,99,7361.25
1,DistilBert,16,11426393206859656,33.093371487,199,backward,101.8,1383890944,98,7361.25
1,DistilBert,16,11426393708053243,33.594565074,202,backward,101.8,1383890944,99,7361.25
1,DistilBert,16,11426394209034827,34.095546658,205,backward,99.7,1383890944,98,7361.25
1,DistilBert,16,11426394710446779,34.59695861,208,backward,99.0,1383907328,99,7361.25
1,DistilBert,16,11426395215332870,35.101844701,211,backward,101.7,1383907328,98,7361.25
1,DistilBert,16,11426395716877294,35.603389125,214,backward,99.8,1383919616,99,7361.25
1,DistilBert,16,11426396217805287,36.104317118,217,backward,99.8,1383919616,98,7361.25
1,DistilBert,16,11426396718791751,36.605303582,220,backward,99.8,1383927808,99,7361.25
